1457638    20220803EQ        INSTA214                 98552025            98552025 1.11           2      1642000000000001000000000000001100000000000000001100000000000000000550000000000000000550000000000000000517100000000000000000000000000000000110000000000000000000000000000000000000000000000000000000000000000000000550000000400457638                 4~1~483400                         
1475287    20221207EQ        INSTA214                 98553665            98553665 1.2            9      1110000000000001000000000000000028280000000000000028280000000000000000000000000000000028280000000000000028280000000000000000000000000000000005660000000000000000000000000000000000370000000000000001720000000000000028280000400475287                 4~1~483319                         
1475287    20221118EQ        INSTA214                 52042049            52042049 1.2            9      1526000000000001000000000000000102430000000000000102430000000000000000000000000000000102430000000000000102430000000000000000000000000000000020490000000000000000000000000000000000000000000000000000000000000000000102430000400475287                 4~1~483319                         
1475287    20221123EQ        INSTA214                 11611334            11611334 1.2            9      0850000000000004000000000000000008530000000000000034110000000000000000000000000000000034110000000000000034110000000000000000000000000000000006820000000000000000000000000000000000450000000000000002070000000000000034110000400475287                 4~1~483319                         
1475287    20221117EQ        INSTA252                 12084                        1.2            9      1611000000000001000000000000000012910000000000000012910000000000000000000000000000000012910000000000000012910000000000000000000000000000000002580000000000000000000000000000000000170000000000000000790000000000000012910000400475287                 4~1~483319                         
1475287    20221117EQ        INSTA252                 98551284            98551284 1.2            9      1611000000000001000000000000000264810000000000000264810000000000000000000000000000000264810000000000000264810000000000000000000000000000000052960000000000000000000000000000000000000000000000000000000000000000000264810000400475287                 4~1~483319                         
1475287    20230506EQ        INSTA214                 ACS5143                      1.2            9      1014000000000002000000000000000111450000000000000222890000000000000000000000000000000222890000000000000222890000000000000000000000000000000044580000000000000000000000000000000002940000000000000013550000000000000222890000400475287                 4~1~483319                         
1475297    20221118EQ        INSTA252                 98551284            98551284 1.2            9      0859000000000001000000000000000264810000000000000264810000000000000000000000000000000264810000000000000264810000000000000000000000000000000052960000000000000000000000000000000000000000000000000000000000000000000264810000400475297                 4~1~483333                         
1475297    20221118EQ        INSTA252                 12084                        1.2            9      0859000000000001000000000000000012910000000000000012910000000000000000000000000000000012910000000000000012910000000000000000000000000000000002580000000000000000000000000000000000170000000000000000790000000000000012910000400475297                 4~1~483333                         
1475297    20221122EQ        INSTA252                 ACS3524                      1.2            9      1611000000000001000000000000000127240000000000000127240000000000000000000000000000000127240000000000000127240000000000000000000000000000000025450000000000000000000000000000000000000000000000000000000000000000000127240000400475297                 4~1~483333                         
1475297    20230506EQ        INSTA252                 ACS1450                      1.2            9      1039000000000002000000000000000056280000000000000112570000000000000000000000000000000112570000000000000112570000000000000000000000000000000022510000000000000000000000000000000001490000000000000006840000000000000112570000400475297                 4~1~483333                         
1475297    20230506EQ        INSTA252                 FRONIXAZULSEEKER             1.2            9      1055000000000001000000000000000141670000000000000141670000000000000000000000000000000141670000000000000141670000000000000000000000000000000028330000000000000000000000000000000001870000000000000008610000000000000141670000400475297                 4~1~483333                         
1475578    20221228EQ        INSTA252                 DIV008                       1.2            9      0923000000000005000000000000000004310000000000000021540000000000000000000000000000000021540000000000000021540000000000000000000000000000000004310000000000000000000000000000000000000000000000000000000000000000000021540000400475578                 4~1~483335                         
1475578    20221215EQ        INSTA252                 98551349            98551349 1.2            9      0931000000000001000000000000000082620000000000000082620000000000000000000000000000000082620000000000000082620000000000000000000000000000000016520000000000000000000000000000000000000000000000000000000000000000000082620000400475578                 4~1~483335                         
1475578    20230120EQ        INSTA252                 ACS1450                      1.2            9      1618000000000001000000000000000056280000000000000056280000000000000000000000000000000056280000000000000056280000000000000000000000000000000011260000000000000000000000000000000000740000000000000003420000000000000056280000400475578                 4~1~483335                         
1475578    20221124EQ        INSTA252                 ESP01                        1.2            9      1432000000000001000000000000000127230000000000000127230000000000000000000000000000000127230000000000000127230000000000000000000000000000000025450000000000000000000000000000000001680000000000000007740000000000000127230000400475578                 4~1~483335                         
1475607    20221216EQ        INSTA252                 ESP01                        1.2            9      0952000000000001000000000000000127230000000000000127230000000000000000000000000000000127230000000000000127230000000000000000000000000000000025450000000000000000000000000000000001680000000000000007740000000000000127230000400475607                 4~1~483337                         
1475607    20230120EQ        INSTA126                 ACS450                       1.11           2      1628000000000001000000000000000150230000000000000150230000000000000000000000000000000150230000000000000150230000000000000000000000000000000030050000000000000000000000000000000001980000000000000009130000000000000150230000400475607                 4~1~483337                         
1476399    20221228AP        Técni354                 DIV062                       1.2            9      1021000000000005000000000000000002120000000000000010590000000000000000000000000000000010590000000000000010590000000000000000000000000000000002120000000000000000000000000000000000000000000000000000000000000000000010590000400476399                 4~1~483340                         
1476399    20221216AP        Técni354                 98553665            98553665 1.2            9      0858000000000001000000000000000028280000000000000028280000000000000000000000000000000028280000000000000028280000000000000000000000000000000005660000000000000000000000000000000000370000000000000001720000000000000028280000400476399                 4~1~483340                         
1476399    20221216AP        Técni354                 JBR177                       1.2            9      0925000000000001000000000000000044100000000000000044100000000000000000000000000000000044100000000000000044100000000000000000000000000000000008820000000000000000000000000000000000580000000000000002680000000000000044100000400476399                 4~1~483340                         
1476399    20221213AP        Técni354                 ACS190                       1.2            9      1741000000000001000000000000000125800000000000000125800000000000000000000000000000000125800000000000000125800000000000000000000000000000000025160000000000000000000000000000000001660000000000000007650000000000000125800000400476399                 4~1~483340                         
1476473    20230130EQ        INSTA252                 26307582            26307582 1.2            9      1140000000000001000000000000000108670000000000000108670000000000000002700000000000000105980000000000000108670000000000000000000000000000000021200000000000000000000000000000000000000000000000000000000000000000000105980000400476473                 4~1~483342                         
1476473    20221215EQ        INSTA252                 ACS3524                      1.2            9      1018000000000001000000000000000127240000000000000127240000000000000003160000000000000124080000000000000127240000000000000000000000000000000024820000000000000000000000000000000000000000000000000000000000000000000124080000400476473                 4~1~483342                         
1476473    20230506EQ        INSTA252                 94754425            94754425 1.2            9      1127000000000001000000000000000112740000000000000112740000000000000002800000000000000109950000000000000112740000000000000000000000000000000021990000000000000000000000000000000001450000000000000006680000000000000109950000400476473                 4~1~483342                         
1476573    20221216EQ        INSTA252                 1417                         1.2            9      1517000000000015000000000000000001000000000000000015000000000000000000000000000000000015000000000000000015000000000000000000000000000000000003000000000000000000000000000000000000000000000000000000000000000000000015000000400476573                 4~1~483348                         
1476573    20221216EQ        INSTA252                 ACS190                       1.2            9      1258000000000001000000000000000125800000000000000125800000000000000000000000000000000125800000000000000125800000000000000000000000000000000025160000000000000000000000000000000001660000000000000007650000000000000125800000400476573                 4~1~483348                         
1476573    20230506EQ        INSTA252                 FRTRACKERCINZASATIN          1.2            9      1149000000000001000000000000000156710000000000000156710000000000000000000000000000000156710000000000000156710000000000000000000000000000000031340000000000000000000000000000000002070000000000000009530000000000000156710000400476573                 4~1~483348                         
1476895    20221221EQ        INSTA252                 DIV00734                     1.2            9      1712000000000001000000000000000024580000000000000024580000000000000000510000000000000024070000000000000024580000000000000000000000000000000004810000000000000000000000000000000000320000000000000001460000000000000024070000400476895                 4~1~483349                         
1476895    20230504EQ        INSTA126                 7908411763503                1.2            9      1729000000000002000000000000000004100000000000000008210000000000000000170000000000000008040000000000000008210000000000000000000000000000000001610000000000000000000000000000000000110000000000000000490000000000000008040000400476895                 4~1~483349                         
1476895    20230504EQ        INSTA126                 7908411763480                1.2            9      1729000000000002000000000000000003270000000000000006530000000000000000140000000000000006400000000000000006530000000000000000000000000000000001280000000000000000000000000000000000080000000000000000390000000000000006400000400476895                 4~1~483349                         
1476895    20230506EQ        INSTA126                 NT303                        1.2            9      1155000000000001000000000000000012770000000000000012770000000000000000260000000000000012510000000000000012770000000000000000000000000000000002500000000000000000000000000000000000170000000000000000760000000000000012510000400476895                 4~1~483349                         
1476895    20230506EQ        INSTA126                 98553524            98553524 1.2            9      1156000000000001000000000000000039810000000000000039810000000000000000820000000000000038990000000000000039810000000000000000000000000000000007800000000000000000000000000000000000000000000000000000000000000000000038990000400476895                 4~1~483349                         
1477937    20230110EQ        INSTA126                 4398                         1.11           2      1657000000000001000000000000000078860000000000000078860000000000000000000000000000000078860000000000000078860000000000000000000000000000000015770000000000000000000000000000000000000000000000000000000000000000000078860000400477937                 4~1~484016                         
1477937    20230513EQ        INSTA126                 TVGT5503                     1.11           2      1118000000000001000000000000000259100000000000000259100000000000000000000000000000000259100000000000000259100000000000000000000000000000000051820000000000000000000000000000000000000000000000000000000000000000000259100000400477937                 4~1~484016                         
1478354    20230119EQ        INSTA126                 ACSBOX01                     1.2            9      0923000000000001000000000000001318660000000000001318660000000000000000000000000000001318660000000000001318660000000000000000000000000000000263730000000000000000000000000000000017410000000000000080170000000000001318660000400478354                 4~1~485002                         
1478354    20230203EQ        INSTA126                 ACS190                       1.2            9      0942000000000001000000000000000127530000000000000127530000000000000000000000000000000127530000000000000127530000000000000000000000000000000025510000000000000000000000000000000001680000000000000007750000000000000127530000400478354                 4~1~485002                         
1478354    20230518EQ        INSTA126                 2367                         1.2            9      1708000000000001000000000000000079970000000000000079970000000000000000000000000000000079970000000000000079970000000000000000000000000000000015990000000000000000000000000000000001060000000000000004860000000000000079970000400478354                 4~1~485002                         
1478356    20230123EQ        INSTA126                 52163609            52163609 1.2            9      0902000000000001000000000000000175120000000000000175120000000000000000000000000000000175120000000000000175120000000000000000000000000000000035020000000000000000000000000000000000000000000000000000000000000000000175120000400478356                 4~1~485003                         
1478356    20230119EQ        INSTA126                 ACSBOX01                     1.2            9      0943000000000001000000000000001318660000000000001318660000000000000000000000000000001318660000000000001318660000000000000000000000000000000263730000000000000000000000000000000017410000000000000080170000000000001318660000400478356                 4~1~485003                         
1480306    20230306AP        Técni357                 12616850            12616850 M0051          5      1505000000000001000000000000000023690000000000000023690000000000000005920000000000000017770000000000000007460000000000000000000000000000000003550000000000000000000000000000000000230000000000000001080000000000000017770000400480306                 4~1~483682                         
1480306    20230306AP        Técni357                 12706595            12706595 M0051          5      1505000000000001000000000000000125620000000000000125620000000000000031410000000000000094210000000000000037630000000000000000000000000000000018840000000000000000000000000000000000000000000000000000000000000000000094210000400480306                 4~1~483682                         
1480306    20230306AP        Técni357                 93316245            93316245 M0051          5      1505000000000001000000000000000078800000000000000078800000000000000019700000000000000059100000000000000018590000000000000000000000000000000011820000000000000000000000000000000000000000000000000000000000000000000059100000400480306                 4~1~483682                         
1480306    20230306AP        Técni357                 98551028                     M0051          5      1505000000000001000000000000000041320000000000000041320000000000000010330000000000000030990000000000000015350000000000000000000000000000000006200000000000000000000000000000000000410000000000000001880000000000000030990000400480306                 4~1~483682                         
1480306    20230306AP        Técni357                 98550811            98550811 M0051          5      1505000000000004000000000000000092000000000000000368000000000000000092000000000000000276000000000000000142010000000000000000000000000000000000000000000000000000000000000000000004550000000000000020980000000000000276000000400480306                 4~1~483682                         
1480602    20230313AP        Técni359                 25FL4722                     TR015          12     0906000000000001000000000000000010690000000000000010690000000000000000000000000000000010690000000000000010690000000000000000000000000000000002140000000000000000000000000000000000140000000000000000650000000000000010690000400480602                 4~1~484602                         
1480602    20230313AP        Técni359                 620323600                    TR015          12     0906000000000001000000000000000173830000000000000173830000000000000000000000000000000173830000000000000173830000000000000000000000000000000034770000000000000000000000000000000000000000000000000000000000000000000173830000400480602                 4~1~484602                         
1480602    20230313AP        Técni359                 90528145            90528145 TR015          12     0906000000000001000000000000000006140000000000000006140000000000000000000000000000000006140000000000000006140000000000000000000000000000000001230000000000000000000000000000000000000000000000000000000000000000000006140000400480602                 4~1~484602                         
1480602    20230313AP        Técni359                 98550549            98550549 TR015          12     0906000000000005000000000000000032620000000000000163100000000000000000000000000000000163100000000000000163100000000000000000000000000000000000000000000000000000000000000000000001940000000000000008910000000000000163100000400480602                 4~1~484602                         
1480839    20230317AP        Técni356                 94615825            94615825 AAA71          2      1453000000000001000000000000000004950000000000000004950000000000000000000000000000000004950000000000000004950000000000000000000000000000000000990000000000000000000000000000000000070000000000000000300000000000000004950000400480839                 4~1~484603                         
1480978    20230321AP        Técni377                 LAM-H7                       M0081E         5      0834000000000001000000000000000016150000000000000016150000000000000000000000000000000016150000000000000016150000000000000000000000000000000003230000000000000000000000000000000000210000000000000000980000000000000016150000400480978                 4~1~484604                         
1480978    20230321AP        Técni377                 LAM-PINGO                    M0081E         5      0843000000000001000000000000000001140000000000000001140000000000000000000000000000000001140000000000000001140000000000000000000000000000000000230000000000000000000000000000000000020000000000000000070000000000000001140000400480978                 4~1~484604                         
1480978    20230321AP        Técni377                 LAM-PINGO                    M0081E         5      0847000000000002000000000000000001140000000000000002290000000000000000000000000000000002290000000000000002290000000000000000000000000000000000460000000000000000000000000000000000030000000000000000140000000000000002290000400480978                 4~1~484604                         
1481216    20230327AP        Técni177                 25204556            25204556 8430360        2      1644000000000001000000000000000361080000000000000361080000000000000000000000000000000361080000000000000274130000000000000000000000000000000072220000000000000000000000000000000000000000000000000000000000000000000361080000400481216                 4~1~483047                         
1481216    20230418AP        Técni177                 25204558            25204558 8430310        2      0938000000000001000000000000000179860000000000000179860000000000000000000000000000000179860000000000000160670000000000000000000000000000000035970000000000000000000000000000000000000000000000000000000000000000000179860000400481216                 4~1~483047                         
1481342    20230427AP        Técni177                 26400758            26400758 4412470        2      1112000000000001000000000000000511660000000000000511660000000000000000000000000000000511660000000000000326820000000000000000000000000000000102330000000000000000000000000000000006750000000000000031110000000000000511660000400481342                 4~1~482930                         
1481342    20230427AP        Técni177                 26250789            26250789 4412470        2      1112000000000001000000000000000032860000000000000032860000000000000000000000000000000032860000000000000018900000000000000000000000000000000006570000000000000000000000000000000000430000000000000002000000000000000032860000400481342                 4~1~482930                         
1481356    20230329AP        Técni177                 24000102            24000102 MEC            2      0947000000000001000000000000008649250000000000008649250000000000003459700000000000005189550000000000003262730000000000000000000000000000001037910000000000000000000000000000000000000000000000000000000000000000005189550000400481356                 4~1~484408                         
1481356    20230329AP        Técni177                 MTE4078                      MEC            2      1610000000000001000000000000000172110000000000000172110000000000000068840000000000000103270000000000000041710000000000000000000000000000000020650000000000000000000000000000000001360000000000000006280000000000000103270000400481356                 4~1~484408                         
1481487    20230331AP        Técni359                 12616850            12616850 M0051          5      0927000000000001000000000000000007460000000000000007460000000000000000000000000000000007460000000000000007460000000000000000000000000000000001490000000000000000000000000000000000100000000000000000450000000000000007460000400481487                 4~1~483347                         
1481487    20230331AP        Técni359                 12636838            12636838 M0051          5      0927000000000001000000000000000048590000000000000048590000000000000000000000000000000048590000000000000048590000000000000000000000000000000009720000000000000000000000000000000000640000000000000002950000000000000048590000400481487                 4~1~483347                         
1481487    20230331AP        Técni359                 52101541            52101541 M0051          5      0927000000000001000000000000000026750000000000000026750000000000000000000000000000000026750000000000000026750000000000000000000000000000000005350000000000000000000000000000000000350000000000000001630000000000000026750000400481487                 4~1~483347                         
1481487    20230331AP        Técni359                 52160963            52160963 M0051          5      0927000000000001000000000000000084800000000000000084800000000000000000000000000000000084800000000000000084800000000000000000000000000000000016960000000000000000000000000000000001120000000000000005160000000000000084800000400481487                 4~1~483347                         
1481487    20230331AP        Técni359                 93205290            93205290 M0051          5      0927000000000001000000000000000010190000000000000010190000000000000000000000000000000010190000000000000010190000000000000000000000000000000002040000000000000000000000000000000000130000000000000000620000000000000010190000400481487                 4~1~483347                         
1481487    20230331AP        Técni359                 98552923            98552923 M0051          5      0927000000000001000000000000000040720000000000000040720000000000000000000000000000000040720000000000000040720000000000000000000000000000000000000000000000000000000000000000000000480000000000000002220000000000000040720000400481487                 4~1~483347                         
1481552    20230401ST        MECAN271                 12616850            12616850 03             2      0907000000000001000000000000000023690000000000000023690000000000000001980000000000000021710000000000000007460000000000000000000000000000000004340000000000000000000000000000000000290000000000000001320000000000000021710000400481552                 4~1~483141                         
1481552    20230401ST        MECAN271                 12706595            12706595 03             2      0907000000000001000000000000000125620000000000000125620000000000000010520000000000000115100000000000000037630000000000000000000000000000000023020000000000000000000000000000000000000000000000000000000000000000000115100000400481552                 4~1~483141                         
1481552    20230401ST        MECAN271                 98550168X                    03             2      0907000000000001000000000000000260000000000000000260000000000000000021770000000000000238230000000000000094470000000000000000000000000000000000000000000000000000000000000000000003930000000000000018110000000000000238230000400481552                 4~1~483141                         
1481552    20230401ST        MECAN271                 AGUA01                       03             2      0907000000000001000000000000000010000000000000000010000000000000000000840000000000000009160000000000000001720000000000000000000000000000000001830000000000000000000000000000000000120000000000000000560000000000000009160000400481552                 4~1~483141                         
1481558    20230401AP        Técni287                 12616850            12616850 M0081          5      0945000000000001000000000000000023690000000000000023690000000000000007110000000000000016580000000000000007460000000000000000000000000000000003320000000000000000000000000000000000220000000000000001010000000000000016580000400481558                 4~1~484063                         
1481558    20230401AP        Técni287                 12636838            12636838 M0081          5      0945000000000001000000000000000193020000000000000193020000000000000057910000000000000135110000000000000048590000000000000000000000000000000027020000000000000000000000000000000001780000000000000008210000000000000135110000400481558                 4~1~484063                         
1481558    20230401AP        Técni287                 84437184            84437184 M0081          5      0945000000000001000000000000000499470000000000000499470000000000000149840000000000000349630000000000000131800000000000000000000000000000000069930000000000000000000000000000000000000000000000000000000000000000000349630000400481558                 4~1~484063                         
1481558    20230401AP        Técni287                 98552923            98552923 M0081          5      0945000000000006000000000000000095000000000000000570000000000000000171000000000000000399000000000000000244350000000000000000000000000000000000000000000000000000000000000000000005450000000000000025100000000000000399000000400481558                 4~1~484063                         
1481558    20230401AP        Técni287                 84437183            84437183 M0081          5      1002000000000001000000000000000537660000000000000537660000000000000161300000000000000376360000000000000119690000000000000000000000000000000075270000000000000000000000000000000000000000000000000000000000000000000376360000400481558                 4~1~484063                         
1481678    20230404ST        MECAN271                 12616850            12616850 03             2      1416000000000001000000000000000023690000000000000023690000000000000009480000000000000014210000000000000007460000000000000000000000000000000002840000000000000000000000000000000000190000000000000000860000000000000014210000400481678                 4~1~484003                         
1481678    20230404ST        MECAN271                 12706595            12706595 03             2      1416000000000001000000000000000125620000000000000125620000000000000050250000000000000075370000000000000037630000000000000000000000000000000015070000000000000000000000000000000000000000000000000000000000000000000075370000400481678                 4~1~484003                         
1481678    20230404ST        MECAN271                 98550549X                    03             2      1416000000000001000000000000000299000000000000000299000000000000000119600000000000000179400000000000000098900000000000000000000000000000000000000000000000000000000000000000000002960000000000000013640000000000000179400000400481678                 4~1~484003                         
1481678    20230404ST        MECAN271                 JBR2772                      03             2      1416000000000001000000000000000019250000000000000019250000000000000007700000000000000011550000000000000005900000000000000000000000000000000002310000000000000000000000000000000000150000000000000000700000000000000011550000400481678                 4~1~484003                         
1481679    20230404AP        Técni34                  12616850            12616850 03             2      1417000000000001000000000000000023690000000000000023690000000000000009480000000000000014210000000000000007460000000000000000000000000000000002840000000000000000000000000000000000190000000000000000860000000000000014210000400481679                 4~1~484708                         
1481679    20230404AP        Técni34                  12636838            12636838 03             2      1417000000000001000000000000000193020000000000000193020000000000000077210000000000000115810000000000000048590000000000000000000000000000000023160000000000000000000000000000000001530000000000000007040000000000000115810000400481679                 4~1~484708                         
1481679    20230404AP        Técni34                  98552923X                    03             2      1417000000000001000000000000000399000000000000000399000000000000000159600000000000000239400000000000000157530000000000000000000000000000000000000000000000000000000000000000000003950000000000000018190000000000000239400000400481679                 4~1~484708                         
1481679    20230404AP        Técni34                  1300525                      03             2      1417000000000001000000000000000164660000000000000164660000000000000065860000000000000098800000000000000064250000000000000000000000000000000019760000000000000000000000000000000001300000000000000006010000000000000098800000400481679                 4~1~484708                         
1481739    20230502EQ        INSTA126                 7908411733001                1.11           2      1707000000000001000000000000000189900000000000000189900000000000000009490000000000000180410000000000000108790000000000000000000000000000000036080000000000000000000000000000000002380000000000000010970000000000000180410000400481739                 4~1~484808                         
1481739    20230405EQ        INSTA126                 FUNCAMISETA3                 1.11           2      0912000000000001000000000000000109900000000000000109900000000000000005500000000000000104410000000000000066920000000000000000000000000000000020880000000000000000000000000000000001380000000000000006350000000000000104410000400481739                 4~1~484808                         
1481762    20230405AP        Técni325                 42864662            42864662 9106596        2      1144000000000001000000000000000025010000000000000025010000000000000000000000000000000025010000000000000016620000000000000000000000000000000005000000000000000000000000000000000000000000000000000000000000000000000025010000400481762                 4~1~483738                         
1481940    20230411AP        Técni325                 13174241            13174241 03             2      1524000000000002000000000000000009250000000000000018500000000000000005500000000000000013000000000000000007180000000000000000000000000000000002600000000000000000000000000000000000170000000000000000790000000000000013000000400481940                 4~1~483628                         
1482193    20230414AP        Técni34                  98550168            98550168 03             2      1609000000000004000000000000000065630000000000000262520000000000000097930000000000000164590000000000000094650000000000000000000000000000000000000000000000000000000000000000000002240000000000000010310000000000000164590000400482193                 4~1~483540                         
1482193    20230414AP        Técni34                  24591518            24591518 03             2      1609000000000001000000000000000091900000000000000091900000000000000034280000000000000057620000000000000018580000000000000000000000000000000011520000000000000000000000000000000000000000000000000000000000000000000057620000400482193                 4~1~483540                         
1482193    20230420AP        Técni34                  93221445            93221445 03             2      0825000000000001000000000000000198750000000000000198750000000000000074140000000000000124610000000000000062740000000000000000000000000000000024920000000000000000000000000000000001640000000000000007580000000000000124610000400482193                 4~1~483540                         
1482193    20230418AP        Técni378                 90410741            90410741 03             2      0831000000000008000000000000000006920000000000000055360000000000000020650000000000000034710000000000000018620000000000000000000000000000000006940000000000000000000000000000000000460000000000000002110000000000000034710000400482193                 4~1~483540                         
1482193    20230418AP        Técni378                 98552043            98552043 03             2      0831000000000001000000000000000094340000000000000094340000000000000035190000000000000059150000000000000027940000000000000000000000000000000011830000000000000000000000000000000000780000000000000003600000000000000059150000400482193                 4~1~483540                         
1482193    20230418AP        Técni378                 JBR2772                      03             2      0831000000000004000000000000000019250000000000000077000000000000000028720000000000000048280000000000000023590000000000000000000000000000000009660000000000000000000000000000000000640000000000000002940000000000000048280000400482193                 4~1~483540                         
1482193    20230418AP        Técni378                 24578675            24578675 03             2      0831000000000001000000000000000075750000000000000075750000000000000028260000000000000047490000000000000030000000000000000000000000000000000009500000000000000000000000000000000000630000000000000002890000000000000047490000400482193                 4~1~483540                         
1482193    20230418AP        Técni378                 93286309            93286309 03             2      0831000000000001000000000000000126720000000000000126720000000000000047270000000000000079450000000000000039530000000000000000000000000000000015890000000000000000000000000000000001050000000000000004830000000000000079450000400482193                 4~1~483540                         
1482193    20230418AP        Técni378                 24579729            24579729 03             2      0831000000000001000000000000000703900000000000000703900000000000000262570000000000000441330000000000000297800000000000000000000000000000000088270000000000000000000000000000000000000000000000000000000000000000000441330000400482193                 4~1~483540                         
1482193    20230418AP        Técni378                 90531677            90531677 03             2      0831000000000001000000000000000150010000000000000150010000000000000055960000000000000094050000000000000048950000000000000000000000000000000018810000000000000000000000000000000001240000000000000005720000000000000094050000400482193                 4~1~483540                         
1482193    20230418AP        Técni378                 94757663            94757663 03             2      0831000000000001000000000000000110270000000000000110270000000000000041130000000000000069140000000000000031830000000000000000000000000000000013830000000000000000000000000000000000910000000000000004200000000000000069140000400482193                 4~1~483540                         
