120230502000836942344202  005ROBSON              2   0000000383        1981763   579451    2~3~198176                                                  000000000050000000010000000000000457930000000000000000000000000000000457930000000000000137380000000000000000000000000000000137380000000000000320550000000000000320550000000000000000000000000000000361710000000000000192150000000000000169550000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003790000000000000017460000000000000320559BGEN69H0MG208824
120230502000836942344202  005ROBSON              2   0000000383        144988NF  579451    2~NF~144988                                                 000000000000000000010000000000000438200000000000000438200000000000000000000000000000000000000000000000000000000000000000000000000000000000000438200000000000000000000000000000000438200000000000000022600000000000000022600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000021910000000000000000000000000000000006870000000000000031640000000000000438209BGEN69H0MG208824
120230502407885980001402  005LUISC               2   0000000383        1981773   579459    2~3~198177                                                  000000000050000000010000000000000835240000000000000000000000000000000835240000000000000134240000000000000000000000000000000134240000000000000701000000000000000701000000000000000000000000000000000531730000000000000267480000000000000264250000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000009990000000000000046000000000000000701009BG148MK0NC403032
120230502407885980001402  005LUISC               2   0000000383        144989NF  579459    2~NF~144989                                                 000000000000000000010000000000000199000000000000000199000000000000000000000000000000000000000000000000000000000000000000000000000000000000000199000000000000000000000000000000000199000000000000000003230000000000000003230000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000009950000000000000000000000000000000003120000000000000014370000000000000199009BG148MK0NC403032
120230502085766050001372  005THIAGOM             2   0000000510        1981793   579443    2~3~198179                                                  000000000090000000020000000000002405170000000000000000000000000000002405170000000000000076330000000000000000000000000000000076330000000000002328840000000000002328840000000000000000000000000000001736210000000000000868110000000000000868110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000033410000000000000153850000000000002328849BGJJ7520PB151857
120230502085766050001372  005THIAGOM             2   0000000510        144990NF  579443    2~NF~144990                                                 000000000000000000020000000000001035650000000000001035650000000000000000000000000000000000000000000000000000000000000000000000000000000000001035650000000000000000000000000000001035650000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000051780000000000000000000000000000000016230000000000000074770000000000001035659BGJJ7520PB151857
120230502000123515804782  005JOAOR               2   0000000383        1981803   579474    2~3~198180                                                  000000000080000000030000000000000784620000000000000000000000000000000784620000000000000144620000000000000000000000000000000144620000000000000640000000000000000640000000000000000000000000000000000761300000000000000391950000000000000369350000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006930000000000000031940000000000000640009BGEY76H0NB154793
120230502000123515804782  005JOAOR               2   0000000383        144991NF  579474    2~NF~144991                                                 000000000000000000030000000000000660000000000000000660000000000000000000000000000000000000000000000000000000000000000000000000000000000000000660000000000000000000000000000000000660000000000000000022600000000000000022600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000033000000000000000000000000000000000010340000000000000047660000000000000660009BGEY76H0NB154793
120230502000146293134002  005ROBSON              2   0000000383        1981823   579479    2~3~198182                                                  000000000030000000010000000000000301000000000000000000000000000000000301000000000000000090300000000000000000000000000000000090300000000000000210700000000000000210700000000000000000000000000000000234500000000000000117720000000000000116780000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003000000000000000013830000000000000210709BGKS69V0KG221040
120230502000146293134002  005ROBSON              2   0000000383        144992NF  579479    2~NF~144992                                                 000000000000000000010000000000000060000000000000000060000000000000000000000000000000000000700000000000000000700000000000000000000000000000000059300000000000000000000000000000000059300000000000000000940000000000000000940000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002960000000000000000000000000000000000930000000000000004280000000000000059309BGKS69V0KG221040
120230502000792219394722  005PAULON              2   0000000383        1981843   579449    2~3~198184                                                  000000000050000000010000000000000609750000000000000000000000000000000609750000000000000106950000000000000000000000000000000106950000000000000502800000000000000502800000000000000000000000000000000393450000000000000199790000000000000193660000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005230000000000000024070000000000000502809BGEB48A0MG129320
120230502000792219394722  005PAULON              2   0000000383        144993NF  579449    2~NF~144993                                                 000000000000000000010000000000000300000000000000000300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000300000000000000000000000000000000000300000000000000000006130000000000000006130000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000015000000000000000000000000000000000004700000000000000021660000000000000300009BGEB48A0MG129320
120230502000034442094952  004NATHALIA            2   0000000510        1981863   579473    2~3~198186                                                  000000000030000000010000000000000720000000000000000000000000000000000720000000000000000000000000000000000000000000000000000000000000000000000720000000000000000720000000000000000000000000000000000472920000000000000236460000000000000236460000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005940000000000000027360000000000000720008AGEN76H0PR137050
120230502000028268792002  004NATHALIA            2   0000000510        1981873   579478    2~3~198187                                                  000000000010000000010000000000000270000000000000000000000000000000000270000000000000000000000000000000000000000000000000000000000000000000000270000000000000000270000000000000000000000000000000000212640000000000000106320000000000000106320000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000270009BGEA48A0PG307456
120230502000037967074752  004NATHALIA            2   0000000510        1981883   579480    2~3~198188                                                  000000000010000000010000000000000270000000000000000000000000000000000270000000000000000000000000000000000000000000000000000000000000000000000270000000000000000270000000000000000000000000000000000196420000000000000098210000000000000098210000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000270009BGEB43B0PB243217
120230502000007862184442  004NATHALIA            2   0000000510        1981893   579481    2~3~198189                                                  000000000010000000010000000000000270000000000000000000000000000000000270000000000000000000000000000000000000000000000000000000000000000000000270000000000000000270000000000000000000000000000000000203390000000000000101690000000000000101690000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000270009BGEB69A0PG294191
120230502000328427674202  005ROBSON              2   0000000383        1981913   579297    2~3~198191                                                  000000000110000000020000000000001079300000000000000000000000000000001079300000000000000000000000000000000000000000000000000000000000000000001079300000000000001079300000000000000000000000000000000813520000000000000414830000000000000398690000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003510000000000000016180000000000001079309BGKS48B0EG332445
120230502000328427674202  005ROBSON              2   0000000383        144994NF  579297    2~NF~144994                                                 000000000000000000020000000000000809000000000000000809000000000000000000000000000000000000000000000000000000000000000000000000000000000000000809000000000000000000000000000000000809000000000000000016140000000000000016140000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000040450000000000000000000000000000000012680000000000000058410000000000000809009BGKS48B0EG332445
120230502000101487744072  005ROBSON              2   0000000383        196134    579458    2~4~19613                                                   000000000050000000010000000000000422960000000000000000000000000000000422960000000000000126890000000000000000000000000000000126890000000000000296070000000000000296070000000000000000000000000000000364300000000000000193450000000000000170850000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003560000000000000016390000000000000296079BGEB48A0NG114776
120230502000101487744072  005ROBSON              2   0000000383        144995NF  579458    2~NF~144995                                                 000000000000000000010000000000000474000000000000000474000000000000000000000000000000000000000000000000000000000000000000000000000000000000000474000000000000000000000000000000000474000000000000000022600000000000000022600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000023700000000000000000000000000000000007430000000000000034220000000000000474009BGEB48A0NG114776
120230502000274708064152  005MARCIOR             2   0000000383        1981963   579475    2~3~198196                                                  000000000040000000010000000000000460820000000000000000000000000000000460820000000000000000000000000000000000000000000000000000000000000000000460820000000000000460820000000000000000000000000000000343170000000000000182880000000000000160280000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005330000000000000024560000000000000460829BGEB69A0NG195599
120230502000274708064152  005MARCIOR             2   0000000383        144996NF  579475    2~NF~144996                                                 000000000000000000010000000000000370000000000000000370000000000000000000000000000000000000000000000000000000000000000000000000000000000000000370000000000000000000000000000000000370000000000000000022600000000000000022600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000018500000000000000000000000000000000005800000000000000026710000000000000370009BGEB69A0NG195599
120230503592757920036802  005ROBSON              3   0000000428        1981993   578857    2~3~198199                                                  000000000010000000010000000000000440340000000000000000000000000000000440340000000000000000000000000000000000000000000000000000000000000000000440340000000000000440340000000000000000000000000000000496320000000000000254940000000000000241390000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007270000000000000033470000000000000440349BG156FK0NC401664
120230503000029457787422  005PAULON              2   0000000383        1982083   579497    2~3~198208                                                  000000000040000000010000000000000400000000000000000000000000000000000400000000000000000000000000000000000000000000000000000000000000000000000400000000000000000400000000000000000000000000000000000263100000000000000132020000000000000131080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005600000000000000025780000000000000400009BGKT69R0FG473873
120230503000029457787422  005PAULON              2   0000000383        144997NF  579497    2~NF~144997                                                 000000000000000000010000000000000060000000000000000060000000000000000000000000000000000000000000000000000000000000000000000000000000000000000060000000000000000000000000000000000060000000000000000000940000000000000000940000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003000000000000000000000000000000000000940000000000000004330000000000000060009BGKT69R0FG473873
120230503000481438474202  005UBIRACY             2   0000000383        1982093   579492    2~3~198209                                                  000000000040000000010000000000000674890000000000000000000000000000000674890000000000000202470000000000000000000000000000000202470000000000000472420000000000000472420000000000000000000000000000000372730000000000000197470000000000000175270000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003500000000000000016130000000000000472423GNCJ8CZ9KL160975
120230503000481438474202  005UBIRACY             2   0000000383        144998NF  579492    2~NF~144998                                                 000000000000000000010000000000000370000000000000000370000000000000000000000000000000000042420000000000000042420000000000000000000000000000000327580000000000000000000000000000000327580000000000000022200000000000000022200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000016380000000000000000000000000000000005130000000000000023650000000000000327583GNCJ8CZ9KL160975
120230503000243090874342  005JGERALDO            2   0000000383        1982103   579491    2~3~198210                                                  000000000060000000030000000000000696610000000000000000000000000000000696610000000000000115610000000000000000000000000000000115610000000000000581000000000000000581000000000000000000000000000000000465450000000000000240790000000000000224650000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005710000000000000026350000000000000581009BGEP48H0MG213200
120230503000243090874342  005JGERALDO            2   0000000383        144999NF  579491    2~NF~144999                                                 000000000000000000030000000000000419000000000000000419000000000000000000000000000000000000000000000000000000000000000000000000000000000000000419000000000000000000000000000000000419000000000000000016140000000000000016140000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000020950000000000000000000000000000000006560000000000000030260000000000000419009BGEP48H0MG213200
120230503000914155864202  005UBIRACY             2   0000000383        1982123   579501    2~3~198212                                                  000000000030000000010000000000000448310000000000000000000000000000000448310000000000000000000000000000000000000000000000000000000000000000000448310000000000000448310000000000000000000000000000000305610000000000000168140000000000000137470000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005240000000000000024160000000000000448319BGED48H0PG150317
120230503000792187924152  005RUTH                2   0000000383        145000NF  578654    2~NF~145000                                                 000000000000000000040000000000002426940000000000002426940000000000000000000000000000000000000000000000000000000000000000000000000000000000002426940000000000000000000000000000002426940000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000121350000000000000000000000000000000038050000000000000175220000000000002426949BGEY48H0MG192025
120230503000035204744502  005JGERALDO            2   0000000383        1982153   579499    2~3~198215                                                  000000000040000000010000000000001221790000000000000000000000000000001221790000000000000252190000000000000000000000000000000252190000000000000969600000000000000969600000000000000000000000000000000584430000000000000305130000000000000279310000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004660000000000000021480000000000000969609BGJC6920JB193104
120230503000035204744502  005JGERALDO            2   0000000383        145001NF  579499    2~NF~145001                                                 000000000000000000010000000000000430400000000000000430400000000000000000000000000000000000000000000000000000000000000000000000000000000000000430400000000000000000000000000000000430400000000000000025820000000000000025820000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000021520000000000000000000000000000000006750000000000000031070000000000000430409BGJC6920JB193104
120230503000030968884182  005JOAOR               2   0000000383        1982163   579512    2~3~198216                                                  000000000050000000030000000000000549070000000000000000000000000000000549070000000000000109070000000000000000000000000000000109070000000000000440000000000000000440000000000000000000000000000000000576500000000000000303590000000000000272920000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004380000000000000020150000000000000440009BGEB69H0PG125689
120230503000030968884182  005JOAOR               2   0000000383        145002NF  579512    2~NF~145002                                                 000000000000000000030000000000000160000000000000000160000000000000000000000000000000000000000000000000000000000000000000000000000000000000000160000000000000000000000000000000000160000000000000000030670000000000000030670000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000002500000000000000011560000000000000160009BGEB69H0PG125689
120230503000172952384682  004NATHALIA            2   0000000383        1982183   579516    2~3~198218                                                  000000000010000000010000000000000189900000000000000000000000000000000189900000000000000000000000000000000000000000000000000000000000000000000189900000000000000189900000000000000000000000000000000153920000000000000076960000000000000076960000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002510000000000000011550000000000000189903GNCJ8CZ8JL406445
120230503000724230648532  004NATHALIA            2   0000001718        1982203   579521    2~3~198220                                                  000000000010000000010000000000000500000000000000000000000000000000000500000000000000000000000000000000000000000000000000000000000000000000000500000000000000000500000000000000000000000000000000000291020000000000000145510000000000000145510000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000500009BGED48H0PG305362
120230503000939082294722  005ROBSON              2   0000000383        1982233   579506    2~3~198223                                                  000000000060000000030000000000000712900000000000000000000000000000000712900000000000000149900000000000000000000000000000000149900000000000000563000000000000000563000000000000000000000000000000000645670000000000000334130000000000000311530000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006250000000000000028750000000000000563009BGEB48A0NG169665
120230503000939082294722  005ROBSON              2   0000000383        145003NF  579506    2~NF~145003                                                 000000000000000000030000000000000563000000000000000563000000000000000000000000000000000000000000000000000000000000000000000000000000000000000563000000000000000000000000000000000563000000000000000022600000000000000022600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000028150000000000000000000000000000000008820000000000000040660000000000000563009BGEB48A0NG169665
120230503000488822406492  005ROBSON              2   0000000383        1982273   579522    2~3~198227                                                  000000000030000000010000000000000316000000000000000000000000000000000316000000000000000077000000000000000000000000000000000077000000000000000239000000000000000239000000000000000000000000000000000233230000000000000117750000000000000115480000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003430000000000000015810000000000000239009BGJK7520PB198364
120230503000488822406492  005ROBSON              2   0000000383        145004NF  579522    2~NF~145004                                                 000000000000000000010000000000000060000000000000000060000000000000000000000000000000000000000000000000000000000000000000000000000000000000000060000000000000000000000000000000000060000000000000000002270000000000000002270000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003000000000000000000000000000000000000940000000000000004330000000000000060009BGJK7520PB198364
120230503000098920644022  005LUISC               2   0000000383        1982293   579495    2~3~198229                                                  000000000070000000020000000000000892650000000000000000000000000000000892650000000000000249940000000000000000000000000000000249940000000000000642710000000000000642710000000000000000000000000000000682740000000000000346210000000000000336530000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006260000000000000028800000000000000642719BGEY69H0MG155847
120230503000098920644022  005LUISC               2   0000000383        145005NF  579495    2~NF~145005                                                 000000000000000000020000000000000492290000000000000492290000000000000000000000000000000000000000000000000000000000000000000000000000000000000492290000000000000000000000000000000492290000000000000009680000000000000009680000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000024610000000000000000000000000000000007720000000000000035540000000000000492299BGEY69H0MG155847
120230503006488030001572  005PAULON              2   0000000382        1982353   579520    2~3~198235                                                  000000000050000000010000000000000494740000000000000000000000000000000494740000000000000088740000000000000000000000000000000088740000000000000406000000000000000406000000000000000000000000000000000361130000000000000191870000000000000169270000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004430000000000000020420000000000000406009BGCA8030MB229648
