19106194        SUBSTITUIÇÃO DE 1 SUPORTE  DO PARA -SOL           00000000000000002002      
19106272        Instalação de proteção no isolador acústico do car00000000000000024002      
19106273        Instalação de proteção no isolador acústico do car00000000000000023006      
1C9999          SERVICO DE FUNILARIA                              00000000000000080001      
1CB             COMBUSTIVEL                                       000000000000000001016     
1CIC            SOLICITACAO DO INFOCARD                           000000000000000050016     
1D000           DESMONTAGEM PARA EXECUCAO DO SERVICO              00000000000000010001      
1DIAG           DIAGNOSTICO                                       00000000000000005002      
1DP             DESMONTAGEM DE PNEUS                              00000000000000007002      
1E0203          BALANCEAMENTO RODAS                               00000000000000010002      
1E2020          ALINHAMENTO DE DIRECAO                            00000000000000010002      
1E2147          Subs da articul da barra estabil - Ambos          00000000000000010002      
1E5801          AMORTECEDOR DA SUSPENSAO TRAS                     00000000000000004002      
1E5808          AMOR DA SUSP TRAS-HOR DO EIXO-SUBS                00000000000000004002      
1E8020          AMORTECEDOR DE DIRECAO-SUBSTITUIR                 00000000000000004002      
1F1510          SEMI-ARVORE-DIANTEIRA-LD-SUBSTITUIR               00000000000000010002      
1F1511          SEMI-ARVORE-DIANTEIRA-LE-SUBSTITUIR               00000000000000010002      
1H0042          Substituição das pastilha                         00000000000000010002      
1H0042,         PASTILHAS DE FREIO SUBSTITUIR                     00000000000000006002      
1H0042.         SUBSTITUIR PASTILHAS DE FREIO                     00000000000000006002      
1H0042......... PASTILHAS DE FREIO SUBSTITUIR                     00000000000000006002      
1H0121          DISCO DE FREIO-DIANT-LE-REMOVE E R                00000000000000020002      
1H2582.         SENSOR DE DESVIO DO VEICULO                       00000000000000005003      
1ISOLANTE NAT   ISOLANTE PAR ATENDIMENTO A IT- 015G/18            00000000000000000103      
1ISOLANTE NYOGELISOLANTE PARA ATENDIMENTO DA IT 015G/2018         00000000000000000103      
1J0240          BOMBA DE VACUO E/OU JUNTA                         00000000000000006002      
1J0800          Substituição da correia dentada                   00000000000000010002      
1J4207          CABOS DE VELAS-TODOS-SUBSTITUIR                   00000000000000003002      
1J5481          BOMBA D'AGUA (SB)                                 00000000000000016012      
1J9190          TENSIONADOR AUTOM.DA CORR.MOTRIZ SB               00000000000000009012      
1KO001          OLEO CAIXA DE MUDANCAS (SB)                       00000000000000004002      
1LAV01          LAVAGEM                                           00000000000000010002      
1M000           MONTAGEM CONF.ORCAMENTO ANEX                      00000000000000050001      
1M0041          PRIMEIRA REVISAO ESPECIAL                         00000000000000019005      
1M0042          REVISAO ESPECIAL - PRIMEIRA REVISAO               00000000000000030002      
1M0051          SEGUNDA REVISAO                                   00000000000000014005      
1M0061          TERCEIRA REVISAO                                  00000000000000026005      
1M0071          QUARTA REVISAO                                    00000000000000050005      
1M0071*         QUARTA REVSAO                                     00000000000000030002      
1M0081          QUINTA REVISAO                                    00000000000000040005      
1M0081*         REVISAO DE 50.000KM OU 5 ANOS.                    00000000000000023002      
1M0091          SEXTA REVISAO                                     00000000000000018005      
1M0101          SETIMA REVISAO                                    00000000000000023005      
1M0111          OITAVA REVISAO                                    00000000000000034005      
1M0121          NONA REVISAO                                      00000000000000025005      
1M0121E         NONA REVISÃO ELETRICA                             00000000000000010003      
1M0131          DECIMA REVISAO                                    00000000000000030005      
1M1011          OITAVA REVISAO                                    00000000000000045012      
1MEC            MECANICA                                          00000000000000030002      
1MEC 1          MECANICA (FUNILARIA)                              00000000000000010001      
1ML             MARGEM DE LUCRATIVIDADE 28%                       00000000000000005002      
1MP             MATERIAL DE PINTURA                               00000000000000003004      
1N5215          SENSOR DE TEMPERATURA EXTERNA-SUBSTITUIR          00000000000000003002      
1OXI10          OXISANITIZAÇÃO PROMOCIONAL                        00000000000000002002      
1P8888          SERVICO DE PINTURA                                00000000000000080004      
1REV1           REQUISIÇÃO DE PEÇAS NA 1 REVISAO                  00000000000000010002      
1SER09          HIGIENIZ DO SIST DE  A/C                          00000000000000006002      
1SER10          OXISANITIZAÇÃO                                    00000000000000006002      
1ST             SERVICO DE TERCEIROS                              00000000000000010002      
1STF            SERVIÇO TERCEIRO FUN                              00000000000000005001      
1STFS           SERVIÇO DE TERCEIRO FUNILARIA SEMINOVOS           000000000000000050016     
1TR001          PRIMEIRA TROCA DE OLEO                            000000000000000020012     
1TR003          SEGUNDA TROCA DE OLEO                             000000000000000020012     
1TR005          TERCEIRA TROCA DE OLEO                            000000000000000020012     
1TR006          TROCA DE OLEO                                     000000000000000020012     
1TR009          QUINTA TROCA DE OLEO                              000000000000000020012     
1TR011          SEXTA TROCA DE OLEO                               00000000000000002002      
1TR013           SETIMA  TROCA DE OLEO                            000000000000000020012     
1TR015          OITAVA TROCA DE OLEO                              000000000000000020012     
1TR017          NONA TROCA DE OLEO                                000000000000000020012     
1TR019          DECIMA TROCA DE OLEO                              000000000000000020012     
