1562140         CORSA SEDAN 4 PTAS. 1.4 FLEXPOWER PREMIUM         0
1512889         MERIVA 5 PTAS 1.8 FLEXPOWER MPFI  PREMIUM         0
1701673         CELTA  1.0 VHC LIFE FLEXPOWER                     0
1668552         CELTA  1.0 VHC LIFE FLEXPOWER                     0
1672622         CELTA  1.0 VHC LIFE FLEXPOWER                     0
1968233         PALIO FIRE FLEX                                   0
1953766         PALIO FIRE FLEX                                   0
1704713         PALIO FIRE FLEX                                   0
1994251         POLO 1.6                                          0
1941296         POLO 1.6                                          0
1899425         HONDA/FIT LX                                      0
1970089         VECTRA  2.0 SEDAN EXPRESSION                      0
1950909         VECTRA  2.0 SEDAN EXPRESSION                      0
1937041         VECTRA  2.0 SEDAN EXPRESSION                      0
1988801         GOL 1.0.                                          0
1923405         GOL 1.0.                                          0
1925614         GOL 1.0.                                          0
1512486         CELTA SUPER 2PTS 1.0L  FLEXPOWER                  0
1684170         VECTRA  2.0 FLEXPOWER - GT                        0
1548092         CLASSIC-4PTAS 1.0 VHC FLEX-SPIRIT                 0
1882889         GOL 1.0 CITY                                      0
1674326         UNO MILLE FIRE                                    0
1673009         POLO SEDAN 1.6                                    0
1899428         ECOSPORT XLS 1.6L                                 0
1899430         ECOSPORT XLS 1.6L                                 0
1968462         CLASSIC-4 PTAS-LIFE-1.0L FLEXPOWER                0
1966264         CLASSIC-4 PTAS-LIFE-1.0L FLEXPOWER                0
1674242         CLASSIC-4 PTAS-LIFE-1.0L FLEXPOWER                0
1686876         CLASSIC-4 PTAS-LIFE-1.0L FLEXPOWER                0
1999855         FOX 1.0                                           0
1978767         FOX 1.0                                           0
1940912         FOX 1.0                                           0
1941299         FOX 1.0                                           0
1882895         FOX 1.0                                           0
1673685         FOX 1.0                                           0
1674324         FOX 1.0                                           0
1968413         GOL TREND                                         0
1953763         GOL TREND                                         0
1946162         GOL TREND                                         0
1966821         GOL TREND                                         0
1957566         GOL TREND                                         0
1988153         CORSA HBACK 5 PTAS. 1.0 FLEXPOWER JOY             0
1899405         CORSA HBACK 5 PTAS. 1.0 FLEXPOWER JOY             0
1899404         CORSA HBACK 5 PTAS. 1.0 FLEXPOWER JOY             0
1548077         PRISMA SEDAN JOY  1.4L                            0
1956918         CELTA  1.0 VHC FLEXPOWER -LIFE                    0
1935063         CELTA  1.0 VHC FLEXPOWER -LIFE                    0
1928570         CELTA  1.0 VHC FLEXPOWER -LIFE                    0
1903678         CELTA  1.0 VHC FLEXPOWER -LIFE                    0
1905629         CELTA  1.0 VHC FLEXPOWER -LIFE                    0
1899421         CELTA  1.0 VHC FLEXPOWER -LIFE                    0
1693766         CELTA  1.0 VHC FLEXPOWER -LIFE                    0
1691521         CELTA  1.0 VHC FLEXPOWER -LIFE                    0
1680712         CELTA  1.0 VHC FLEXPOWER -LIFE                    0
1666512         CELTA  1.0 VHC FLEXPOWER -LIFE                    0
1685608         CELTA  1.0 VHC FLEXPOWER -LIFE                    0
1899426         CELTA LIFE 4 PORTAS MOTOR 1.0 FLEXPOWER           0
1899420         CELTA SPIRIT 4 PTS 1.0L FLEXPOWER                 0
1905627         ASTRA  HATCH 2.0L 4PTS FLEXPOWER ADVANTAGE        0
1994599         CELTA  1.0 VHC FLEXPOWER -LIFE                    0
1989224         CELTA  1.0 VHC FLEXPOWER -LIFE                    0
1970262         CELTA  1.0 VHC FLEXPOWER -LIFE                    0
1903682         CELTA  1.0 VHC FLEXPOWER -LIFE                    0
1729955         CELTA  1.0 VHC FLEXPOWER -LIFE                    0
1729804         CELTA  1.0 VHC FLEXPOWER -LIFE                    0
1729802         CELTA  1.0 VHC FLEXPOWER -LIFE                    0
1729800         CELTA  1.0 VHC FLEXPOWER -LIFE                    0
1692943         CELTA  1.0 VHC FLEXPOWER -LIFE                    0
1692921         CELTA  1.0 VHC FLEXPOWER -LIFE                    0
1690752         CELTA  1.0 VHC FLEXPOWER -LIFE                    0
1660239         CELTA  1.0 VHC FLEXPOWER -LIFE                    0
1668589         CELTA  1.0 VHC FLEXPOWER -LIFE                    0
1686091         CELTA  1.0 VHC FLEXPOWER -LIFE                    0
1684633         CELTA  1.0 VHC FLEXPOWER -LIFE                    0
1548075         CELTA  1.0 VHC FLEXPOWER -LIFE                    0
1904392         CELTA SUPER 2PTS 1.0L  FLEXPOWER                  0
1972184         CLASSIC-4PTAS-1.0L VHC FLEX-SPIRIT                0
1568838         CLASSIC-4PTAS-1.0L VHC FLEX-SPIRIT                0
1945916         PRISMA SEDAN JOY  1.4L                            0
1969230         ZAFIRA 2.0 FLEXPOWER COMFORT                      0
1973387         ZAFIRA 2.0 FLEXPOWER COMFORT                      0
1954001         ZAFIRA 2.0 FLEXPOWER COMFORT                      0
1974794         CLASSIC 4PTAS 1.0L VHC FLEX-LIFE                  0
1968393         CLASSIC 4PTAS 1.0L VHC FLEX-LIFE                  0
1953772         CLASSIC 4PTAS 1.0L VHC FLEX-LIFE                  0
1953768         CLASSIC 4PTAS 1.0L VHC FLEX-LIFE                  0
1949873         CLASSIC 4PTAS 1.0L VHC FLEX-LIFE                  0
1966388         CLASSIC 4PTAS 1.0L VHC FLEX-LIFE                  0
1957241         CLASSIC 4PTAS 1.0L VHC FLEX-LIFE                  0
1944783         CLASSIC 4PTAS 1.0L VHC FLEX-LIFE                  0
1936992         CLASSIC 4PTAS 1.0L VHC FLEX-LIFE                  0
1923411         CLASSIC 4PTAS 1.0L VHC FLEX-LIFE                  0
1917926         CLASSIC 4PTAS 1.0L VHC FLEX-LIFE                  0
1909232         CLASSIC 4PTAS 1.0L VHC FLEX-LIFE                  0
1903677         CLASSIC 4PTAS 1.0L VHC FLEX-LIFE                  0
1681878         CLASSIC 4PTAS 1.0L VHC FLEX-LIFE                  0
1681724         CLASSIC 4PTAS 1.0L VHC FLEX-LIFE                  0
1686743         CLASSIC 4PTAS 1.0L VHC FLEX-LIFE                  0
1686539         CLASSIC 4PTAS 1.0L VHC FLEX-LIFE                  0
1883548         OMEGA CD  3.8                                     0
1882892         CLIO AUT 1.0 16VS                                 0
1676957         MONTANA MOTOR 1.4 MPFI FLEXFUEL                   0
1660186         MONTANA MOTOR 1.4 MPFI FLEXFUEL                   0
1658860         MONTANA MOTOR 1.4 MPFI FLEXFUEL                   0
1997968         CELTA  1.0 VHC FLEXPOWER -LIFE                    0
1999336         CELTA  1.0 VHC FLEXPOWER -LIFE                    0
1956834         CELTA  1.0 VHC FLEXPOWER -LIFE                    0
1951083         CELTA  1.0 VHC FLEXPOWER -LIFE                    0
1931815         CELTA  1.0 VHC FLEXPOWER -LIFE                    0
1928430         CELTA  1.0 VHC FLEXPOWER -LIFE                    0
1920365         CELTA  1.0 VHC FLEXPOWER -LIFE                    0
1665508         CELTA  1.0 VHC FLEXPOWER -LIFE                    0
1669130         CELTA  1.0 VHC FLEXPOWER -LIFE                    0
1672623         CELTA  1.0 VHC FLEXPOWER -LIFE                    0
1658867         CELTA  1.0 VHC FLEXPOWER -LIFE                    0
1572739         CELTA  1.0 VHC FLEXPOWER -LIFE                    0
1568845         CELTA  1.0 VHC FLEXPOWER -LIFE                    0
1569742         CELTA  1.0 VHC FLEXPOWER -LIFE                    0
1550518         CELTA  1.0 VHC FLEXPOWER -LIFE                    0
1514279         CELTA  1.0 VHC FLEXPOWER -LIFE                    0
1511586         CELTA  1.0 VHC FLEXPOWER -LIFE                    0
1514462         CELTA  1.0 VHC FLEXPOWER -LIFE                    0
1514459         CELTA  1.0 VHC FLEXPOWER -LIFE                    0
1510203         CELTA  1.0 VHC FLEXPOWER -LIFE                    0
1509923         CELTA  1.0 VHC FLEXPOWER -LIFE                    0
1514277         CELTA  1.0 VHC FLEXPOWER -LIFE                    0
1504772         CELTA  1.0 VHC FLEXPOWER -LIFE                    0
1511612         CELTA  1.0 VHC FLEXPOWER -LIFE                    0
1511589         CELTA  1.0 VHC FLEXPOWER -LIFE                    0
1505698         CELTA  1.0 VHC FLEXPOWER -LIFE                    0
1508887         CELTA  1.0 VHC FLEXPOWER -LIFE                    0
1504465         CELTA  1.0 VHC FLEXPOWER -LIFE                    0
1504464         CELTA  1.0 VHC FLEXPOWER -LIFE                    0
1504770         CELTA  1.0 VHC FLEXPOWER -LIFE                    0
1505133         CELTA  1.0 VHC FLEXPOWER -LIFE                    0
1514326         CELTA LIFE 4 PORTAS MOTOR 1.0 FLEXPOWER           0
1514329         CELTA LIFE 4 PORTAS MOTOR 1.0 FLEXPOWER           0
1989736         PRISMA SEDAN JOY  1.4L                            0
1993471         PRISMA SEDAN JOY  1.4L                            0
1995045         PRISMA SEDAN JOY  1.4L                            0
1991388         PRISMA SEDAN JOY  1.4L                            0
1911541         PRISMA SEDAN JOY  1.4L                            0
1678049         PRISMA SEDAN JOY  1.4L                            0
1562123         PRISMA SEDAN JOY  1.4L                            0
1511769         PRISMA SEDAN JOY  1.4L                            0
1510925         PRISMA SEDAN JOY  1.4L                            0
1511664         PRISMA SEDAN JOY  1.4L                            0
1562116         PRISMA SEDAN MAXX 1.4L                            0
1511607         PRISMA SEDAN MAXX 1.4L                            0
"1924597         ASTRA  GL 4PTS ""SERIE ESP. MILENIUM""              0"
1673041         PEUGEOT/206 SW14 PRES FX                          0
1980500         CAPTIVA SPORT ECOTEC GASOLINA                     0
1889384         CAPTIVA SPORT ECOTEC GASOLINA                     0
1869363         CAPTIVA SPORT ECOTEC GASOLINA                     0
1872751         CAPTIVA SPORT ECOTEC GASOLINA                     0
1848922         CAPTIVA SPORT ECOTEC GASOLINA                     0
1821296         CAPTIVA SPORT ECOTEC GASOLINA                     0
1820106         CAPTIVA SPORT ECOTEC GASOLINA                     0
1802688         CAPTIVA SPORT ECOTEC GASOLINA                     0
1798911         CAPTIVA SPORT ECOTEC GASOLINA                     0
1783243         CAPTIVA SPORT ECOTEC GASOLINA                     0
1806561         CAPTIVA SPORT ECOTEC GASOLINA                     0
1786832         CAPTIVA SPORT ECOTEC GASOLINA                     0
1786824         CAPTIVA SPORT ECOTEC GASOLINA                     0
1786033         CAPTIVA SPORT ECOTEC GASOLINA                     0
1772068         CAPTIVA SPORT ECOTEC GASOLINA                     0
1763301         CAPTIVA SPORT ECOTEC GASOLINA                     0
1727901         CAPTIVA SPORT ECOTEC GASOLINA                     0
1723274         CAPTIVA SPORT ECOTEC GASOLINA                     0
1720410         CAPTIVA SPORT ECOTEC GASOLINA                     0
1686741         CAPTIVA SPORT ECOTEC GASOLINA                     0
1691981         CAPTIVA SPORT ECOTEC GASOLINA                     0
1690751         CAPTIVA SPORT ECOTEC GASOLINA                     0
1691409         CAPTIVA SPORT ECOTEC GASOLINA                     0
1689320         CAPTIVA SPORT ECOTEC GASOLINA                     0
1705383         CAPTIVA SPORT ECOTEC GASOLINA                     0
1682774         CAPTIVA SPORT ECOTEC GASOLINA                     0
1767797         CAPTIVA 3.6L V6 24V GASOLINA                      0
1737381         CAPTIVA 3.6L V6 24V GASOLINA                      0
1756218         CAPTIVA 3.6L V6 24V GASOLINA                      0
1816452         CAPTIVA 3.6L V6 24V GASOLINA                      0
1796285         CAPTIVA 3.6L V6 24V GASOLINA                      0
1798546         CAPTIVA 3.6L V6 24V GASOLINA                      0
1804369         CAPTIVA 3.6L V6 24V GASOLINA                      0
1788453         CAPTIVA 3.6L V6 24V GASOLINA                      0
1771670         CAPTIVA 3.6L V6 24V GASOLINA                      0
1755962         CAPTIVA 3.6L V6 24V GASOLINA                      0
1673189         CROSSFOX                                          0
1943614         CORSA HBACK 5 PTAS. 1.0 FLEXPOWER JOY             0
1902613         CORSA HBACK 5 PTAS. 1.0 FLEXPOWER JOY             0
1902615         CORSA HBACK 5 PTAS. 1.0 FLEXPOWER JOY             0
1741975         CORSA HBACK 5 PTAS. 1.0 FLEXPOWER JOY             0
1550519         CORSA HBACK 5 PTAS. 1.0 FLEXPOWER JOY             0
1511616         CORSA HBACK 5 PTAS. 1.0 FLEXPOWER JOY             0
1511775         CORSA HBACK 5 PTAS. 1.0 FLEXPOWER JOY             0
1940729         CORSA SEDAN 4 PTAS. 1.4 FLEXPOWER MAXX            0
1509566         CORSA SEDAN 4 PTAS. 1.4 FLEXPOWER MAXX            0
1556304         MONTANA MOTOR 1.4 MPFI FLEXFUEL CONQUEST          0
1548669         MONTANA MOTOR 1.4 MPFI FLEXFUEL CONQUEST          0
1504458         MONTANA MOTOR 1.4 MPFI FLEXFUEL CONQUEST          0
1504097         MONTANA MOTOR 1.4 MPFI FLEXFUEL CONQUEST          0
1503983         ASTRA  HATCH 2.0L 4PTS FLEXPOWER ADVANTAGE        0
"1619545         S10 CAB.DUPLA 2.8 4X4 DIES ELET ""COLINA""          0"
1586366         S10 CAB.DUPLA 2.4 4X2 FLEX  EXECUTIVE             0
1512463         S10 CAB.DUPLA 2.4 4X2 FLEX  EXECUTIVE             0
1505136         VECTRA 2.0 SEDAN  EXPRESSION                      0
1508499         VECTRA SEDAN 2.0 FLEXPOWER - ELEGANCE             0
11000283        VECTRA SEDAN 2.0 8V FLEXPOWER - ELITE             0
1550393         VECTRA  2.0 FLEXPOWER - GT                        0
1504775         VECTRA  2.0 FLEXPOWER - GT                        0
1973748         CLASSIC-4 PTAS-1.0L VHC FLEX-LIFE                 0
1565802         CLASSIC-4 PTAS-1.0L VHC FLEX-LIFE                 0
1565924         CLASSIC-4 PTAS-1.0L VHC FLEX-LIFE                 0
1557472         CLASSIC-4 PTAS-1.0L VHC FLEX-LIFE                 0
1548670         CLASSIC-4 PTAS-1.0L VHC FLEX-LIFE                 0
1514275         CLASSIC-4 PTAS-1.0L VHC FLEX-LIFE                 0
1504039         CLASSIC-4 PTAS-1.0L VHC FLEX-LIFE                 0
1511774         CLASSIC-4 PTAS-1.0L VHC FLEX-LIFE                 0
1511660         CLASSIC-4 PTAS-1.0L VHC FLEX-LIFE                 0
1510201         CLASSIC-4 PTAS-1.0L VHC FLEX-LIFE                 0
1504033         CLASSIC-4 PTAS-1.0L VHC FLEX-LIFE                 0
1502356         CLASSIC-4 PTAS-1.0L VHC FLEX-LIFE                 0
1509670         CLASSIC-4 PTAS-1.0L VHC FLEX-LIFE                 0
1504461         CLASSIC-4 PTAS-1.0L VHC FLEX-LIFE                 0
1504126         CLASSIC-4 PTAS-1.0L VHC FLEX-LIFE                 0
1510202         CLASSIC-4PTAS-1.0L VHC FLEX-SPIRIT                0
1917105         TRACKER 2.0MPFI 4X4                               0
1566660         TRACKER 2.0MPFI 4X4                               0
1557499         TRACKER 2.0MPFI 4X4                               0
1557705         TRACKER 2.0MPFI 4X4                               0
1549342         TRACKER 2.0MPFI 4X4                               0
1523144         TRACKER 2.0MPFI 4X4                               0
1511773         TRACKER 2.0MPFI 4X4                               0
1508502         TRACKER 2.0MPFI 4X4                               0
1504460         TRACKER 2.0MPFI 4X4                               0
1985735         CIVIC LXS                                         0
1505731         CAPTIVA 3.6L V6 24V GASOLINA                      0
1508503         CAPTIVA 3.6L V6 24V GASOLINA                      0
1965691         IDEA ELX FLEX                                     0
1510536         MERIVA 5 PTAS 1.4 FLEXPOWER MPFI  MAXX            0
1675071         CAPTIVA 3.6L V6 24V GASOLINA                      0
1619858         CAPTIVA 3.6L V6 24V GASOLINA                      0
1948064         CELTA  1.0 VHC FLEXPOWER -LIFE                    0
1943811         CELTA  1.0 VHC FLEXPOWER -LIFE                    0
1950500         CELTA  1.0 VHC FLEXPOWER -LIFE                    0
1966263         CELTA  1.0 VHC FLEXPOWER -LIFE                    0
1939385         CELTA  1.0 VHC FLEXPOWER -LIFE                    0
1927902         CELTA  1.0 VHC FLEXPOWER -LIFE                    0
1919485         CELTA  1.0 VHC FLEXPOWER -LIFE                    0
1917102         CELTA  1.0 VHC FLEXPOWER -LIFE                    0
1917100         CELTA  1.0 VHC FLEXPOWER -LIFE                    0
1925610         CELTA  1.0 VHC FLEXPOWER -LIFE                    0
1929631         CELTA  1.0 VHC FLEXPOWER -LIFE                    0
1905625         CELTA  1.0 VHC FLEXPOWER -LIFE                    0
1694225         CELTA  1.0 VHC FLEXPOWER -LIFE                    0
1691594         CELTA  1.0 VHC FLEXPOWER -LIFE                    0
1673033         CELTA  1.0 VHC FLEXPOWER -LIFE                    0
1679797         CELTA  1.0 VHC FLEXPOWER -LIFE                    0
1669598         CELTA  1.0 VHC FLEXPOWER -LIFE                    0
1955290         CELTA  1.0 VHC FLEXPOWER -LIFE                    0
1571115         CELTA LIFE 4 PORTAS MOTOR 1.0 FLEXPOWER           0
1954000         CLASSIC-4 PTAS-1.0L VHC FLEX-LIFE                 0
1577532         CLASSIC-4 PTAS-1.0L VHC FLEX-LIFE                 0
1899401         CLASSIC-4PTAS-1.0L VHC FLEX-SPIRIT                0
1673771         CLASSIC-4PTAS-1.0L VHC FLEX-SPIRIT                0
1876905         CORSA HBACK 5 PTAS. 1.4 FLEXPOWER MAXX            0
1729882         CORSA SEDAN 4 PTAS. 1.4 FLEXPOWER PREMIUM         0
1729807         CORSA SEDAN 4 PTAS. 1.4 FLEXPOWER PREMIUM         0
1924174         MERIVA 5 PTAS 1.4 FLEXPOWER MPFI  JOY             0
1928117         MERIVA 5 PTAS 1.4 FLEXPOWER MPFI  JOY             0
1833293         MERIVA 5 PTAS 1.4 FLEXPOWER MPFI  JOY             0
1847869         MERIVA 5 PTAS 1.4 FLEXPOWER MPFI  JOY             0
1527090         CELTA SPIRIT 4 PTS 1.0L FLEXPOWER                 0
1995902         FIESTA SEDAN FLEX                                 0
1923408         FIESTA SEDAN FLEX                                 0
1635577         CAPTIVA 3.6L V6 24V GASOLINA                      0
1572182         CAPTIVA 3.6L V6 24V GASOLINA                      0
1601743         CAPTIVA 3.6L V6 24V GASOLINA                      0
1861766         CAPTIVA SPORT ECOTEC GASOLINA                     0
1859993         CAPTIVA SPORT ECOTEC GASOLINA                     0
1850843         CAPTIVA SPORT ECOTEC GASOLINA                     0
1834724         CAPTIVA SPORT ECOTEC GASOLINA                     0
1852686         CAPTIVA SPORT ECOTEC GASOLINA                     0
1835694         CAPTIVA SPORT ECOTEC GASOLINA                     0
1753248         CAPTIVA SPORT ECOTEC GASOLINA                     0
1677034         CAPTIVA SPORT ECOTEC GASOLINA                     0
1670144         CAPTIVA SPORT ECOTEC GASOLINA                     0
1670942         CAPTIVA SPORT ECOTEC GASOLINA                     0
1649357         CAPTIVA SPORT ECOTEC GASOLINA                     0
1658873         CAPTIVA SPORT ECOTEC GASOLINA                     0
1622650         CAPTIVA SPORT ECOTEC GASOLINA                     0
1618293         CAPTIVA SPORT ECOTEC GASOLINA                     0
1619374         CAPTIVA SPORT ECOTEC GASOLINA                     0
1613405         CAPTIVA SPORT ECOTEC GASOLINA                     0
1601749         CAPTIVA SPORT ECOTEC GASOLINA                     0
1556305         CAPTIVA SPORT ECOTEC GASOLINA                     0
1548290         CAPTIVA SPORT ECOTEC GASOLINA                     0
1976235         CELTA  1.0 VHC FLEXPOWER -LIFE                    0
1904452         CELTA  1.0 VHC FLEXPOWER -LIFE                    0
1669321         CELTA  1.0 VHC FLEXPOWER -LIFE                    0
1660644         CELTA  1.0 VHC FLEXPOWER -LIFE                    0
1592328         CELTA  1.0 VHC FLEXPOWER -LIFE                    0
1587846         CELTA  1.0 VHC FLEXPOWER -LIFE                    0
1575129         CELTA  1.0 VHC FLEXPOWER -LIFE                    0
1587854         CELTA  1.0 VHC FLEXPOWER -LIFE                    0
1587851         CELTA  1.0 VHC FLEXPOWER -LIFE                    0
1587848         CELTA  1.0 VHC FLEXPOWER -LIFE                    0
1580858         CELTA  1.0 VHC FLEXPOWER -LIFE                    0
1581269         CELTA  1.0 VHC FLEXPOWER -LIFE                    0
1581589         CELTA  1.0 VHC FLEXPOWER -LIFE                    0
1580927         CELTA  1.0 VHC FLEXPOWER -LIFE                    0
1577538         CELTA  1.0 VHC FLEXPOWER -LIFE                    0
1577534         CELTA  1.0 VHC FLEXPOWER -LIFE                    0
1570576         CELTA  1.0 VHC FLEXPOWER -LIFE                    0
1565807         CELTA  1.0 VHC FLEXPOWER -LIFE                    0
1550326         CELTA  1.0 VHC FLEXPOWER -LIFE                    0
1549156         CELTA  1.0 VHC FLEXPOWER -LIFE                    0
1702749         CELTA  1.0 VHC FLEXPOWER -LIFE                    0
1583523         CELTA  1.0 VHC FLEXPOWER -LIFE                    0
1591109         CELTA  1.0 VHC FLEXPOWER -LIFE                    0
1575394         CELTA LIFE 4 PORTAS MOTOR 1.0 FLEXPOWER           0
1572654         CELTA LIFE 4 PORTAS MOTOR 1.0 FLEXPOWER           0
1578372         CELTA LIFE 4 PORTAS MOTOR 1.0 FLEXPOWER           0
1579070         CELTA LIFE 4 PORTAS MOTOR 1.0 FLEXPOWER           0
1577535         CELTA LIFE 4 PORTAS MOTOR 1.0 FLEXPOWER           0
1572329         CELTA LIFE 4 PORTAS MOTOR 1.0 FLEXPOWER           0
1574086         CELTA LIFE 4 PORTAS MOTOR 1.0 FLEXPOWER           0
1576698         CELTA LIFE 4 PORTAS MOTOR 1.0 FLEXPOWER           0
1572025         CELTA LIFE 4 PORTAS MOTOR 1.0 FLEXPOWER           0
1941140         CLASSIC-4 PTAS-1.0L VHC FLEX-LIFE                 0
1605154         CLASSIC-4 PTAS-1.0L VHC FLEX-LIFE                 0
1587858         CLASSIC-4 PTAS-1.0L VHC FLEX-LIFE                 0
1579334         CLASSIC-4 PTAS-1.0L VHC FLEX-LIFE                 0
1577737         CLASSIC-4 PTAS-1.0L VHC FLEX-LIFE                 0
1579068         CLASSIC-4 PTAS-1.0L VHC FLEX-LIFE                 0
1574084         CLASSIC-4 PTAS-1.0L VHC FLEX-LIFE                 0
1577540         CLASSIC-4 PTAS-1.0L VHC FLEX-LIFE                 0
1565810         CLASSIC-4 PTAS-1.0L VHC FLEX-LIFE                 0
1558220         CLASSIC-4 PTAS-1.0L VHC FLEX-LIFE                 0
1573488         CLASSIC-4 PTAS-1.0L VHC FLEX-LIFE                 0
1997480         PALIO FIRE ECONOMY                                0
1989601         PALIO FIRE ECONOMY                                0
1990665         PALIO FIRE ECONOMY                                0
1983925         PALIO FIRE ECONOMY                                0
1942624         PALIO FIRE ECONOMY                                0
1934695         PALIO FIRE ECONOMY                                0
1993476         UNO MILLE ECONOMY                                 0
1991782         UNO MILLE ECONOMY                                 0
1976637         UNO MILLE ECONOMY                                 0
1710107         AGILE LT-1.4 ECONOFLEX                            0
1708852         AGILE LT-1.4 ECONOFLEX                            0
1715090         AGILE LT-1.4 ECONOFLEX                            0
1710703         AGILE LT-1.4 ECONOFLEX                            0
1697150         AGILE LT-1.4 ECONOFLEX                            0
1705382         AGILE LT-1.4 ECONOFLEX                            0
1708855         AGILE LT-1.4 ECONOFLEX                            0
1710116         AGILE LT-1.4 ECONOFLEX                            0
1708922         AGILE LT-1.4 ECONOFLEX                            0
1677105         AGILE LT-1.4 ECONOFLEX                            0
1674004         AGILE LT-1.4 ECONOFLEX                            0
1666203         AGILE LT-1.4 ECONOFLEX                            0
1666202         AGILE LT-1.4 ECONOFLEX                            0
1673515         AGILE LT-1.4 ECONOFLEX                            0
1667171         AGILE LT-1.4 ECONOFLEX                            0
1673765         AGILE LT-1.4 ECONOFLEX                            0
1677321         AGILE LT-1.4 ECONOFLEX                            0
1673054         AGILE LT-1.4 ECONOFLEX                            0
1673048         AGILE LT-1.4 ECONOFLEX                            0
1677083         AGILE LT-1.4 ECONOFLEX                            0
1668906         AGILE LT-1.4 ECONOFLEX                            0
