2023051812            12     HERIANEC            13526495            13526495 12~193130~0                   S0000000000000001000000000000000039910
2023051912            12     ECASSIANO           13526495            13526495 12~971117                     E0000000000000010000000000000000402500
2023052412            12     HERIANEC            13526495            13526495 12~193356~0                   S0000000000000001000000000000000040250
2023051812            12     ECASSIANO           13530011            13530011 12~970990                     E0000000000000003000000000000000548940
2023050812            12     JONATHAN1           13540602            13540602 12~192641~0                   S0000000000000001000000000000000089040
2023051112            12     JONATHAN1           13540602            13540602 12~192814~0                   S0000000000000001000000000000000089040
2023053012            12     JONATHA             13540602            13540602 12~193623~0                   S0000000000000001000000000000000089040
2023051112            12     ECASSIANO           13540925            13540925 12~970120                     E0000000000000001000000000000000271580
2023051912            12     DCRUZ               13540925            13540925 12~971122                     E0000000000000001000000000000000553040
2023051212            12     ECASSIANO           13544913            13544913 12~970255                     E0000000000000020000000000000001465800
2023051212            12     ECASSIANO           13544913            13544913 12~970255                     E0000000000000020000000000000001465800
2023051212            12     ESALVINO            13544913            13544913 12~192870~0                   S0000000000000010000000000000000732900
2023051212            12     ESALVINO            13544913            13544913 12~192874~0                   S0000000000000005000000000000000366450
2023051212            12     ESALVINO            13544913            13544913 12~192894~0                   S0000000000000006000000000000000439740
2023051612            12     ESALVINO            13544913            13544913 12~192981~0                   S0000000000000006000000000000000439740
2023051612            12     ESALVINO            13544913            13544913 12~193006~0                   S0000000000000005000000000000000366450
2023051612            12     ESALVINO            13544913            13544913 12~193016~0                   S0000000000000003000000000000000219870
2023051912            12     DDONATO             13544913            13544913 12~193155~0                   S0000000000000003000000000000000219870
2023052512            12     CSOUZA              13544913            13544913 12~193403~0                   S0000000000000002000000000000000146580
2023050212            12     JONATHAN1           13583373            13583373 12~192400~0                   S0000000000000001000000000000000078580
2023051912            12     DCRUZ               13583411            13583411 12~971245                     E0000000000000001000000000000000014550
2023052312            12     JONATHAN1           13590792            13590792 12~193314~0                   S0000000000000001000000000000000082800
2023051212            12     ECASSIANO           15173510            15173510 12~970263                     E0000000000000002000000000000000030820
2023051212            12     DDONATO             19283184            19283184 12~192845~0                   S0000000000000001000000000000000093560
2023051712            12     ECASSIANO           19283184            19283184 12~970811                     E0000000000000010000000000000000961500
2023051712            12     ECASSIANO           19283184            19283184 12~970811                     E0000000000000010000000000000000968900
2023051712            12     ECASSIANO           19283184            19283184 12~970811                     E0000000000000010000000000000000972400
2023051712            12     ECASSIANO           19283184            19283184 12~970811                     E0000000000000010000000000000000974500
2023051712            12     ECASSIANO           19283184            19283184 12~970811                     E0000000000000010000000000000000975800
2023052512            12     AGOMES              19283184            19283184 12~193424~0                   S0000000000000010000000000000000975800
2023050312            12     JONATHAN1           19283185            19283185 12~192444~0                   S0000000000000001000000000000000181300
2023051712            12     ECASSIANO           19283185            19283185 12~970813                     E0000000000000005000000000000000605900
2023050512            12     DGALVAO             19314697            19314697 12~192579~0                   S0000000000000004000000000000000181840
2023051212            12     JONATHAN1           19314697            19314697 12~192843~0                   S0000000000000001000000000000000045460
2023051712            12     ECASSIANO           19314697            19314697 12~970821                     E0000000000000010000000000000000457200
2023051712            12     ECASSIANO           19314697            19314697 12~970821                     E0000000000000010000000000000000458300
2023051712            12     ECASSIANO           19314697            19314697 12~970821                     E0000000000000010000000000000000459000
2023051712            12     ECASSIANO           19314697            19314697 12~970821                     E0000000000000010000000000000000459500
2023051712            12     ECASSIANO           19314697            19314697 12~970821                     E0000000000000010000000000000000459800
2023051712            12     ECASSIANO           19314697            19314697 12~970821                     E0000000000000010000000000000000460000
2023051712            12     ECASSIANO           19314697            19314697 12~970821                     E0000000000000010000000000000000460200
2023052512            12     DGALVAO             19314697            19314697 12~193389~0                   S0000000000000001000000000000000046020
2023052512            12     ESALVINO            19314697            19314697 12~193427~0                   S0000000000000004000000000000000184080
2023053112            12     CSOUZA              19314697            19314697 12~193713~0                   S0000000000000005000000000000000230100
2023051712            12     ECASSIANO           19314700            19314700 12~970821                     E0000000000000010000000000000000605500
2023051712            12     ECASSIANO           19314700            19314700 12~970821                     E0000000000000010000000000000000605500
2023051612            12     ECASSIANO           19347338            19347338 12~970680                     E0000000000000096000000000000000905280
2023051612            12     ECASSIANO           19347338            19347338 12~970730                     E0000000000000004000000000000000037720
2023051612            12     CSOUZA              19347338            19347338 12~192992~0                   S0000000000000040000000000000000377200
2023051612            12     JCORREA             19347338            19347338 12~193014~0                   S0000000000000052000000000000000490360
2023051912            12     ECASSIANO           19347338            19347338 12~971124                     E0000000000000080000000000000000722400
2023051912            12     JONATHAN1           19347338            19347338 12~193182~0                   S0000000000000040000000000000000361200
2023051912            12     JCORREA             19347338            19347338 12~193191~0                   S0000000000000016000000000000000144480
2023053112            12     CSOUZA              19347338            19347338 12~193672~0                   S0000000000000020000000000000000180600
2023051712            12     ECASSIANO           19347340            19347340 12~970834                     E0000000000000200000000000000001640000
2023051912            12     JONATHAN1           19347340            19347340 12~193182~0                   S0000000000000200000000000000001640000
2023052012            12     DCRUZ               19347340            19347340 12~971357                     E0000000000000100000000000000000765000
2023052312            12     JONATHAN1           19347340            19347340 12~193285~0                   S0000000000000004000000000000000030600
2023052312            12     CSOUZA              19347340            19347340 12~193298~0                   S0000000000000040000000000000000306000
2023052612            12     CSOUZA              19347340            19347340 12~193507~0                   S0000000000000020000000000000000153000
2023053112            12     CSOUZA              19347340            19347340 12~193672~0                   S0000000000000020000000000000000153000
2023051612            12     ECASSIANO           19347349            19347349 12~970681                     E0000000000000032000000000000000311040
2023051612            12     ECASSIANO           19347349            19347349 12~970730                     E0000000000000068000000000000000660960
2023051612            12     CSOUZA              19347349            19347349 12~192992~0                   S0000000000000040000000000000000388800
2023051612            12     JCORREA             19347349            19347349 12~193014~0                   S0000000000000052000000000000000505440
2023051912            12     ECASSIANO           19347349            19347349 12~971124                     E0000000000000080000000000000000744800
2023051912            12     JONATHAN1           19347349            19347349 12~193182~0                   S0000000000000040000000000000000372400
2023051912            12     JCORREA             19347349            19347349 12~193191~0                   S0000000000000016000000000000000148960
2023052312            12     DDONATO             19347349            19347349 12~193276~0                   S0000000000000004000000000000000037240
2023052412            12     JCORREA             19347349            19347349 12~193342~0                   S0000000000000020000000000000000186200
2023052612            12     CSOUZA              19347349            19347349 12~193507~0                   S0000000000000008000000000000000074480
2023050412            12     JCORREA             19348434            19348434 12~192509~0                   S0000000000000002000000000000000150700
2023051712            12     ECASSIANO           19349213            19349213 12~970820                     E0000000000000002000000000000000176200
2023051712            12     ECASSIANO           19349213            19349213 12~970820                     E0000000000000002000000000000000174340
2023051712            12     ECASSIANO           19349213            19349213 12~970820                     E0000000000000002000000000000000173220
2023051712            12     ECASSIANO           19349213            19349213 12~970820                     E0000000000000002000000000000000172480
2023051712            12     ECASSIANO           19349213            19349213 12~970820                     E0000000000000002000000000000000171940
2023051712            12     ECASSIANO           19349213            19349213 12~970820                     E0000000000000002000000000000000171540
2023051712            12     ECASSIANO           19349213            19349213 12~970820                     E0000000000000002000000000000000171240
2023051712            12     ECASSIANO           19349213            19349213 12~970820                     E0000000000000002000000000000000170980
2023051712            12     ECASSIANO           19349213            19349213 12~970820                     E0000000000000002000000000000000170780
2023051712            12     ECASSIANO           19349213            19349213 12~970820                     E0000000000000002000000000000000170620
2023051712            12     ECASSIANO           19349213            19349213 12~970820                     E0000000000000002000000000000000170480
2023051712            12     ECASSIANO           19349213            19349213 12~970820                     E0000000000000002000000000000000170340
2023051712            12     ECASSIANO           19349213            19349213 12~970820                     E0000000000000002000000000000000170240
2023051712            12     ECASSIANO           19349213            19349213 12~970820                     E0000000000000002000000000000000170140
2023051712            12     ECASSIANO           19349213            19349213 12~970820                     E0000000000000002000000000000000170060
2023051712            12     ECASSIANO           19349224            19349224 12~970835                     E0000000000000002000000000000000297400
2023051712            12     ECASSIANO           19349225            19349225 12~970820                     E0000000000000002000000000000000204340
2023051712            12     ECASSIANO           19349225            19349225 12~970820                     E0000000000000002000000000000000204340
2023051712            12     ECASSIANO           19349225            19349225 12~970820                     E0000000000000002000000000000000204340
2023051712            12     ECASSIANO           19349225            19349225 12~970820                     E0000000000000002000000000000000204340
2023051712            12     ECASSIANO           19349225            19349225 12~970820                     E0000000000000002000000000000000204340
2023052612            12     AGOMES              19349225            19349225 12~193476~0                   S0000000000000002000000000000000204340
2023051812            12     ECASSIANO           19349321            19349321 12~970973                     E0000000000000002000000000000000424900
2023050612            12     JONATHAN1           19350511            19350511 12~192607~0                   S0000000000000001000000000000000024860
2023050912            12     JONATHAN1           19350511            19350511 12~192665~0                   S0000000000000001000000000000000024860
2023050312            12     DDONATO             19351403            19351403 12~192459~0                   S0000000000000002000000000000000158200
2023050412            12     JONATHAN1           19351403            19351403 12~192494~0                   S0000000000000001000000000000000079100
2023050412            12     JONATHAN1           19351403            19351403 12~192498~0                   S0000000000000001000000000000000079100
2023050512            12     JONATHAN1           19351403            19351403 12~192554~0                   S0000000000000001000000000000000079100
2023050512            12     JONATHAN1           19351403            19351403 12~192596~0                   S0000000000000005000000000000000395500
2023051012            12     ESALVINO            19351403            19351403 12~192724~0                   S0000000000000001000000000000000079100
2023051512            12     ESALVINO            19351403            19351403 12~192925~0                   S0000000000000002000000000000000158200
2023051612            12     ECASSIANO           19351403            19351403 12~970680                     E0000000000000040000000000000003197200
2023051612            12     ECASSIANO           19351403            19351403 12~970680                     E0000000000000020000000000000001600200
2023052212            12     JCORREA             19351403            19351403 12~193225~0                   S0000000000000003000000000000000240030
2023052212            12     JONATHAN1           19351403            19351403 12~193253~0                   S0000000000000001000000000000000080010
2023052912            12     CSOUZA              19351403            19351403 12~193546~0                   S0000000000000010000000000000000800100
2023053012            12     JCORREA             19351403            19351403 12~193613~0                   S0000000000000002000000000000000160020
2023051512            12     ECASSIANO           19376259            19376259 12~970465                     E0000000000000005000000000000000131350
2023051612            12     JONATHAN1           19376259            19376259 12~192987~0                   S0000000000000001000000000000000026270
2023052512            12     JONATHAN1           19376259            19376259 12~193393~0                   S0000000000000001000000000000000026270
2023053012            12     ECASSIANO           19376259            19376259 12~972380                     E0000000000000015000000000000000385350
2023053012            12     CSOUZA              19376259            19376259 12~193603~0                   S0000000000000010000000000000000256900
2023052212            12     ECASSIANO           20036                        12~971494                     E0000000000000010000000000000000704300
2023050312            12     DDONATO             20055                        12~192459~0                   S0000000000000004000000000000000220920
2023050412            12     JONATHAN1           20055                        12~192494~0                   S0000000000000001000000000000000055230
2023051612            12     JONATHAN1           20055                        12~192998~0                   S0000000000000001000000000000000055230
2023052212            12     ECASSIANO           20055                        12~971494                     E0000000000000030000000000000001836000
2023052212            12     ECASSIANO           20143                        12~971494                     E0000000000000015000000000000001075200
2023052312            12     JCORREA             20143                        12~193296~0                   S0000000000000002000000000000000143360
2023052012            12     DGALVAO             20145                        12~193213~0                   S0000000000000001000000000000000068230
2023052212            12     ECASSIANO           20145                        12~971494                     E0000000000000005000000000000000363000
2023052212            12     ECASSIANO           20189                        12~971494                     E0000000000000040000000000000002568800
2023052512            12     ESALVINO            20189                        12~193427~0                   S0000000000000004000000000000000256880
2023052712            12     JONATHAN1           20189                        12~193513~0                   S0000000000000001000000000000000064220
2023052412            12     ECASSIANO           20914866            20914866 12~971702                     E0000000000000003000000000000000113910
2023052512            12     DCRUZ               216                          12~971891                     E0000000000000001000000000000000439530
2023052512            12     JCORREA             216                          12~193402~0                   S0000000000000001000000000000000439530
2023050412            12     ECASSIANO           23408808            23408808 12~968970                     E0000000000000001000000000000000889090
2023051212            12     ECASSIANO           23408808            23408808 12~970404                     E0000000000000001000000000000000889090
2023051712            12     ECASSIANO           23408808            23408808 12~970828                     E0000000000000001000000000000000889090
2023051612            12     DDONATO             23508972            23508972 12~193011~0                   S0000000000000001000000000000000378940
2023052212            12     ECASSIANO           24236933            24236933 12~971504                     E0000000000000003000000000000001137360
2023052912            12     DCRUZ               24236933            24236933 12~193550~0                   S0000000000000002000000000000000758240
2023053012            12     ECASSIANO           24272406            24272406 12~972380                     E0000000000000001000000000000003169540
2023051812            12     ECASSIANO           24295087            24295087 12~970990                     E0000000000000002000000000000001961580
2023050212            12     ECASSIANO           24422061            24422061 12~968532                     E0000000000000010000000000000002111800
2023050912            12     JONATHAN1           24422061            24422061 12~192682~0                   S0000000000000001000000000000000211180
2023051512            12     DDONATO             24422061            24422061 12~192945~0                   S0000000000000001000000000000000211180
2023051912            12     ESALVINO            24422061            24422061 12~193190~0                   S0000000000000001000000000000000211180
2023050212            12     ECASSIANO           24422066            24422066 12~968669                     E0000000000000005000000000000000227850
2023050412            12     JCORREA             24436052            24436052 12~192519~0                   S0000000000000001000000000000000148240
2023050412            12     CSOUZA              24578210            24578210 12~192511~0                   S0000000000000001000000000000001057130
2023050812            12     JONATHAN1           24578211            24578211 12~192642~0                   S0000000000000001000000000000000961590
2023051712            12     ECASSIANO           24578211            24578211 12~970834                     E0000000000000001000000000000000965210
2023051712            12     ECASSIANO           24578211            24578211 12~970834                     E0000000000000001000000000000000968420
2023051712            12     ECASSIANO           24578211            24578211 12~970834                     E0000000000000001000000000000000971300
2023051712            12     ECASSIANO           24578211            24578211 12~970834                     E0000000000000001000000000000000973890
2023051712            12     ECASSIANO           24578211            24578211 12~970834                     E0000000000000001000000000000000976230
2023051712            12     ECASSIANO           24578211            24578211 12~970834                     E0000000000000001000000000000000978360
2023051712            12     ECASSIANO           24578211            24578211 12~970834                     E0000000000000001000000000000000980300
2023051712            12     ECASSIANO           24578211            24578211 12~970834                     E0000000000000001000000000000000982080
2023051712            12     ECASSIANO           24578211            24578211 12~970834                     E0000000000000001000000000000000983720
2023051712            12     ECASSIANO           24578211            24578211 12~970834                     E0000000000000001000000000000000985230
2023051712            12     JONATHAN1           24578211            24578211 12~193075~0                   S0000000000000001000000000000000985230
2023052412            12     JONATHAN1           24578211            24578211 12~11962~0                    S0000000000000001000000000000000985230
2023052612            12     DDONATO             24578211            24578211 12~193445~0                   S0000000000000001000000000000000985230
2023052912            12     DDONATO             24578211            24578211 12~193574~0                   S0000000000000001000000000000000985230
2023052312            12     ESALVINO            24578225            24578225 12~193286~0                   S0000000000000003000000000000000387600
2023051212            12     ESALVINO            24578230            24578230 12~192847~0                   S0000000000000002000000000000000166700
2023052512            12     DDONATO             24578231            24578231 12~193388~0                   S0000000000000002000000000000000171100
2023050412            12     JONATHAN1           24578500            24578500 12~192503~0                   S0000000000000001000000000000000308000
2023052312            12     ESALVINO            24578500            24578500 12~193305~0                   S0000000000000001000000000000000308000
2023050912            12     DCRUZ               24578614            24578614 12~192716~0                   S0000000000000003000000000000000106110
2023051712            12     JONATHAN1           24578614            24578614 12~193025~0                   S0000000000000001000000000000000035370
2023051512            12     DDONATO             24578654            24578654 12~192942~0                   S0000000000000003000000000000000117750
2023052612            12     ECASSIANO           24578675            24578675 12~972055                     E0000000000000003000000000000000119610
2023053112            12     DCRUZ               24578675            24578675 12~193696~0                   S0000000000000001000000000000000039870
2023050412            12     ECASSIANO           24578852            24578852 12~968977                     E0000000000000002000000000000000889340
2023051612            12     DCRUZ               24578852            24578852 12~193019~0                   S0000000000000001000000000000000444670
2023053012            12     JCORREA             24579314            24579314 12~193611~0                   S0000000000000001000000000000003905480
2023050212            12     ECASSIANO           24579467            24579467 12~968532                     E0000000000000001000000000000000238720
2023050212            12     JONATHAN1           24579467            24579467 12~192425~0                   S0000000000000001000000000000000238720
2023052212            12     ECASSIANO           24579467            24579467 12~971542                     E0000000000000001000000000000000254390
2023050912            12     DDONATO             24579487            24579487 12~192674~0                   S0000000000000010000000000000000345300
2023051212            12     ECASSIANO           24579487            24579487 12~970254                     E0000000000000065000000000000001970150
2023051812            12     ESALVINO            24579487            24579487 12~193108~0                   S0000000000000010000000000000000303100
2023051812            12     ESALVINO            24579487            24579487 12~193110~0                   S0000000000000004000000000000000121240
2023051912            12     ESALVINO            24579487            24579487 12~193190~0                   S0000000000000004000000000000000121240
2023052912            12     JONATHAN1           24579487            24579487 12~193573~0                   S0000000000000001000000000000000030310
2023051212            12     ECASSIANO           24579488            24579488 12~970256                     E0000000000000050000000000000003114000
2023051812            12     JONATHAN1           24579488            24579488 12~193113~0                   S0000000000000001000000000000000062280
