124579972                JUNTA METALOPLASTICA                              G24579972                                                                                                                              
124579976                BIELA PARA MOTOR DE                               G24579976                                                                                                                              
124581370                SORTIDO COMPOSTO DE                               G24581370                                                                                                                              
124581537                PROTETOR DE CALOR DO                              G24581537                                                                                                                              
124581894                JUNTA DE VEDACAO EM                               G24581894                                                                                                                              
124582404                SENSOR DE POSICAO DO                              G24582404                                                                                                                              
124582406                POLIA DE ROLAMENTOS                               G24582406                                                                                                                              
124582667                COBERTURA DO EIXO CO                              G24582667                                                                                                                              
124583134                POLIA REGULADORA DE                               G24583134                                                                                                                              
124585032                CABO DA ALAVANCA SEL                              G24585032                                                                                                                              
124586232                TAMPA DO ENCHIMENTO                               G24586232                                                                                                                              
124586359                PLATO E DISCO DA EMB                              G24586359                                                                                                                              
124586361                PLATO E DISCO DA EMB                              G24586361                                                                                                                              
124586382                SORTIDO COMPOSTO POR                              G24586382                                                                                                                              
124587738                JUNTA DE BORRACHA VU                              G24587738                                                                                                                              
124588545                JOGO DE FIOS COM CON                              G24588545                                                                                                                              
124588546                JOGO DE FIOS COM CON                              G24588546                                                                                                                              
124590700                CORREIA DE BORRACHA                               G24590700                                                                                                                              
124591142                CILINDRO ATUADOR DA                               G24591142                                                                                                                              
124591518                FILTRO DE OLEO PARA                               G24591518                                                                                                                              
124591690                CABO DA ALAVANCA SEL                              G24591690                                                                                                                              
125204525                TENSIONADOR DA CORRE                              G25204525                                                                                                                              
125204558                CILINDRO MESTRE DA E                              G25204558                                                                                                                              
125FC0225                FILTRO DE COMBU                                   O                        25FC0225  GMB                                                                                                 
126225820                ISOLADOR DO CAPO PAR                              G26225820                                                                                                                              
126227736                GUIA DA COBERTURA DO                              G26227736                                                                                                                              
126227790                MOLDURA DA PORTA PAR                              G26227790                                                                                                                              
126250789                COBERTURA DE ACABAME                              G26250789                                                                                                                              
126252693                APARELHO ELETRICO (L                              G26252693                                                                                                                              
126280565                MOLDURA DO ALOJAMENT                              G26280565                                                                                                                              
126288291                COBERTURA DO PARACHO                              G26288291                                                                                                                              
126290728                PROTETOR DE CALOR DO                              G26290728                                                                                                                              
126311890                AMORTECEDOR DA SUSPE                              G26311890                                                                                                                              
126314876                BLOCO DE FUSIVEIS DE                              G26314876                                                                                                                              
126330142                CABO DA ALAVANCA SEL                              G26330142                                                                                                                              
126347695                COBERTURA DO PARACHO                              G26347695                                                                                                                              
126355513                PROTETOR DE RESPINGO                              G26355513                                                                                                                              
126376135                SORTIDO COMPOSTO POR                              G26376135                                                                                                                              
126382625                VIDRO DE SEGURANCA (                              G26382625                                                                                                                              
126425083                DEFLETOR DE AR DO PA                              G26425083                                                                                                                              
126668507                RETENTOR DE PLASTICO                              G26668507                                                                                                                              
126699756                REFLETOR DO PARA CHO                              G26699756                                                                                                                              
128289916                VALVULA SOLENOIDE DE                              G28289916                                                                                                                              
1300175                  ARTCULADOR DO CABO DE ENGATE                      O                        300175    OUTROS                                                                                              
1300190                  ALAVANCA DE ARTICULAÇAO DE ENGATE DE MARCHAS      O                        300190    OUTROS                                                                                              
130273                   TENSIONADOR CORREIA DENTADA CHEVROLET/FIAT 30273  O                        30273     OUTROS                                                                                              
1311529                  CONECTOR DA CAIXA                                 O                        311529    OUTROS                                                                                              
142422779                RESERVATORIO DO RADI                              G42422779                                                                                                                              
142518443                EMBLEMA DE PLASTICO                               G42518443                                                                                                                              
142566653                GUIA DA COBERTURA DO                              G42566653                                                                                                                              
142709519                BRACO DO LIMPADOR DE                              G42709519                                                                                                                              
152016651                RESSONADOR DA SAIDA                               G52016651                                                                                                                              
152018709                SUPORTE DA SOMBREIRA                              G52018709                                                                                                                              
152019504                RESERVATORIO DE RECU                              G52019504                                                                                                                              
152037371                TUBO DE BORRACHA VUL                              G52037371                                                                                                                              
152039163                COXIM DE BORRACHA VU                              G52039163                                                                                                                              
152056625                TUBO DE ENTRADA DE A                              G52056625                                                                                                                              
152071052                RETENTOR DE PLASTICO                              G52071052                                                                                                                              
152084873                FORRO DA CAIXA DE RO                              G52084873                                                                                                                              
152095311                SORTIDO COMPOSTO DE                               G52095311                                                                                                                              
152102775                FORRO DA CAIXA DE RO                              G52102775                                                                                                                              
152102776                FORRO DA CAIXA DE RO                              G52102776                                                                                                                              
152106426                GUIA DA COBERTURA DO                              G52106426                                                                                                                              
152112624                SORTIDO COMPOSTO DE                               G52112624                                                                                                                              
152112626                VARETA DE ARTICULACA                              G52112626                                                                                                                              
152113277                KNOB KIT-A/TRNS                                   G52113277                                                                                                                              
152120737                DEFLETOR DE AR DO RA                              G52120737                                                                                                                              
152120738                DEFLETOR DE AR DO RA                              G52120738                                                                                                                              
152123693                MOLDURA DA ABERTURA                               G52123693                                                                                                                              
152128452                INSERTO DA GRADE DO                               G52128452                                                                                                                              
152128453                MOLDURA DA GRADE DO                               G52128453                                                                                                                              
152129328                COXIM DE BORRACHA VU                              G52129328                                                                                                                              
152133614                TRAVA DE ACO DO CAPO                              G52133614                                                                                                                              
152135242                ETIQUETA DE POLICLOR                              G52135242                                                                                                                              
152140285                ALTERNADOR DE VEICUL                              G52140285                                                                                                                              
152150693                GRADE DO RADIADOR PA                              G52150693                                                                                                                              
152153505                COBERTURA DO PARACHO                              G52153505                                                                                                                              
152155811                CAPO PARA CARROCARIA                              G52155811                                                                                                                              
152157509                PARA LAMA PARA CARRO                              G52157509                                                                                                                              
152158969                PAINEL DA PARTE TRAS                              G52158969                                                                                                                              
152159067                PROTETOR DE CARTER P                              G52159067                                                                                                                              
152162268                PAINEL PARA CARROCAR                              G52162268                                                                                                                              
152162521                BARRA DE AMARRACAO P                              G52162521                                                                                                                              
152162787                PORTA PARA CARROCARI                              G52162787                                                                                                                              
152169435                JOGO DE PASTILHAS DE                              G52169435                                                                                                                              
152169510                INSERTO DA MOLDURA D                              G52169510                                                                                                                              
155495082                BOMBA DE VACUO PARA                               G55495082                                                                                                                              
155497887                PULLEY,GEN                                        G55497887                                                                                                                              
155498703                CORREIA DE TRANSMISS                              G55498703                                                                                                                              
155509157                COBERTURA DA CORREIA                              G55509157                                                                                                                              
155510150                CARTER DE OLEO PARA                               G55510150                                                                                                                              
188904447                CORREIA DE BORRACHA                               G88904447                                                                                                                              
188905677                JOGO DE CABOS COM CO                              G88905677                                                                                                                              
188905845                FILTRO DE OLEO PARA                               G88905845                                                                                                                              
190446618                SAPATA DE ENGATE DA                               G90446618                                                                                                            34D               
190501719                ANEL VEDADOR DA BOMB                              G90501719                                                                                             34D            36D               
190502556                BUJAO ROSCADO DE ACO                              G90502556                                                                                             44X            44X               
190531677                CORREIA DE BORRACHA                               G90531677                                                                                             494            494               
193205290                FLUIDO PARA FREIO HI                              G93205290                                                                                             17M            17M               
193206675                VELA DE IGNICAO PARA                              G93206675                                                                                             02L            02L               
193221446                VELA DE IGNICAO PARA                              G93221446                                                                                                            02L               
193264739                SUPORTE DA SOMBREIRA                              G93264739                                                                                                                              
193275736                VALVULA DE EXPANSAO                               G93275736                                                                                                            44D               
193290890                ISOLADOR DE BORRACHA                              G93290890                                                                                             44D            44D               
193296979                BUCHA DA BARRA DE TO                              G93296979                                                                                                            44D               
193305641                COXIM DA TRANSMISSAO                              G93305641                                                                                             34D            44D               
193307462                LUB ACD MINERAL SAE                               G93307462                                                                                                                              
193316245                FILTRO DE COMBUSTIVE                              G93316245                                                                                                                              
193326521                TAMPA DO TANQUE DO R                              G93326521                                                                                                            44G               
193344704                ADITIVO P/RADIADOR  LITRO                         G93344704                                                                                                                              
193346293                JUNTA METALOPLASTICA                              G93346293                                                                                                                              
193353848                TENSIONADOR DA CORRE                              G93353848                                                                                                                              
193361391                PIVO HIDRAULICO PARA                              G93361391                                                                                                                              
193363296                VELA DE IGNICAO PARA                              G93363296                                                                                                                              
193365303                PROTETOR DE CALOR DO                              G93365303                                                                                                            44M               
193373723                PARAFUSO ROSCADO DE                               G93373723                                                                                                                              
193376337                CABECOTE CJ CIL                                   G93376337                                                                                                                              
193386267                CABO CJ ALAVANCA DE                               G93386267                                                                                                                              
193386267X               CABO DA ALAVANCA DE MARCHA CORSA CELTA PRISMA     O                        93386267X OUTROS                                                                                              
193397790                SELADOR DE BORRACHA                               G93397790                                                                                                                              
194215211                PRESILHA DE PLASTICO                              G94215211                                                                                                                              
194702060                CORREIA DE BORRACHA                               G94702060                                                                                                                              
194708477                DEFLETOR DO AMORTECE                              G94708477                                                                                                                              
194708481                ARRUELA NAO ROSCADA                               G94708481                                                                                                                              
194708483                ARRUELA NAO ROSCADA                               G94708483                                                                                                                              
194708484                COXIM DE BORRACHA VU                              G94708484                                                                                                                              
194733018                PROTETOR DO PEDAL DO                              G94733018                                                                                                                              
194749539                TUBO DE BORRACHA VUL                              G94749539                                                                                                                              
194751888                ESPELHO RETROVISOR D                              G94751888                                                                                                                              
194757663                ELEMENTO DO FILTRO D                              G94757663                                                                                                                              
194771599                PROTETOR DO PEDAL DO                              G94771599                                                                                                                              
195017034                JUNTA ESFERICA DO BR                              G95017034                                                                                                                              
195028562                BATENTE DA SUSPENSAO                              G95028562                                                                                                                              
195048411                RESERVATORIO DO RADI                              G95048411                                                                                                                              
195227628                SUPORTE DA ESTRUTURA                              G95227628                                                                                                                              
195265891                SUPORTE DE MONTAGEM                               G95265891                                                                                                                              
195492916                SENSOR DE NIVEL DE C                              G95492916                                                                                                                              
195943130                COXIM DO AMORTECEDOR                              G95943130                                                                                                                              
198165412                VENTILADOR DE VEICUL                              G98165412                                                                                                                              
198500224                ARVORE DE CAMES PARA                              G98500224                                                                                                                              
198550168                LUB ACD SINTETICO SA                              G98550168                                                                                                                              
198550368                PNEU B. 265/60 R18 D                              G98550368                                                                                                                              
198550378                LUB ACD SEMISSINT.SA                              G98550378                                                                                                                              
198550549                LUB ACD SINTETICO SA                              G98550549                                                                                                                              
198550553                LUB ACD SEMISSINT.SA                              G98550553                                                                                                                              
198550659                RADIO,AM/FM STEREO &                              G98550659                                                                                                                              
198550812                LUB ACD SINT.SAE 0W-                              G98550812                                                                                                                              
198550813                CABO DE IGNICAO                                   G98550813                                                                                                                              
198551026                PNEU C. 185/70 R14 C                              G98551026                                                                                                                              
198552043                MASTIQUE                                          G98552043                                                                                                                              
1AGUA01                  AGUA DESTILADA 1 LITRO                            O                        AGUA01    OUTROS                                                                                              
1BD7114                  DISCO DE FREIO TRASEIRO FREMAX BD7114             O                        BD7114    OUTROS                                                                                              
1EVT20W504T              EVEREST MOTOCICLE 4T 20W50 SL                     O                        EVT20W504TOUTROS                                                                                              
1EVT90GL4                EVEREST GEAR HYPOID 90 GL-4                       O                        EVT90GL4  OUTROS                                                                                              
1FAP3233                 FILTRO DE AR MOTOR ONIX 1.0 APÓS 2019 TRACKER 1   O                        FAP3233   OUTROS                                                                                              
1GB48348                 AMORTECEDOR CHEV 46 TRAS D/E GB48348 COFAP        O                        GB48348   OUTROS                                                                                              
1LAM-1POLO               LAMPADA DE UM POLO                                O                        LAM-1POLO OUTROS                                                                                              
1LAM-2POLO               LAMPADA DE DOIS POLOS                             O                        LAM-2POLO OUTROS                                                                                              
1LAM-PINGO               LAMPADA PINGO                                     O                        LAM-PINGO OUTROS                                                                                              
1MB10W30                 MOBIL SUPER MOTO 4T MX 10W30 24X1                 O                        MB10W30   OUTROS                                                                                              
1N324                    PASTILHA DE FREIO                                 O                        N324      OUTROS                                                                                              
1N367                    PASTILHA DE FREIO DIANT. N367                     O                        N367      OUTROS                                                                                              
1SPM18570R14             PNEU 185/70R14 88H MH01 SPM                       O                        SPM18570R1OUTROS                                                                                              
1WA10038                 FILTRO DE AR - WIX - WA10038                      O                        WA10038   OUTROS                                                                                              
1WA10456                 ELEMENTO FILTRANTE DO AR                          O                        WA10456   OUTROS                                                                                              
1WA48450                 FILTRO DE AR - WIX - WA48450                      O                        WA48450   OUTROS                                                                                              
1WL51003                 FILTRO DE ÓLEO WIX WL51003                        O                        WL51003   OUTROS                                                                                              
1WL7530                  FILTRO BLINDADO DO OLEO LUBRIFICANTE WL7530       O                        WL7530    OUTROS                                                                                              
1WP24590                 ELEMENTO FILTRANTE DE CABINE                      O                        WP24590   OUTROS                                                                                              
